name,our_fhtw_lb,our_fhtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw
rand_q0131.hg,1.2727272727272727,1.2727272727272725,1.273,1.273,
rand_q0132.hg,1.3846153846153846,1.3846153846153846,1.385,1.385,
rand_q0133.hg,1.1666666666666665,1.1666666666666667,1.167,1.167,
rand_q0134.hg,3.5,3.6,3.6,3.6,
rand_q0135.hg,2.333333333333333,2.3333333333333335,2.333,2.333,
rand_q0136.hg,1,1.0,1.0,1.0,
rand_q0137.hg,1.5,1.5,1.5,1.5,
rand_q0138.hg,2.0,2.0,2.0,2.0,
rand_q0139.hg,2.0,2.0,2.0,2.0,
rand_q0140.hg,2.3535520986252103,4.6900342172797265,-1,4.69,
rand_q0141.hg,2.7654728932066246,6.1808216116201375,-1,5.923,
rand_q0142.hg,2.3384320666844856,4.824368121442913,-1,4.758,
rand_q0143.hg,4.342429995253916,4.642563198118753,-1,4.579,
rand_q0144.hg,2.2286951348753954,4.514043396849873,-1,4.468,
rand_q0145.hg,2.0,2.0,2.0,2.0,
rand_q0146.hg,2.0,2.0,2.0,2.0,
rand_q0147.hg,2.0,2.0,2.0,2.0,
rand_q0148.hg,2.0009653545801718,3.635632066822858,-1,3.636,
rand_q0149.hg,5.0,6.0,5.75,5.75,
rand_q0150.hg,2.7468354430379756,2.8484848484848486,2.848,2.848,
rand_q0151.hg,2.3919306710518358,4.838549661371872,-1,4.839,
rand_q0152.hg,1,1.0,1.0,1.0,
rand_q0153.hg,1,1.0,1.0,1.0,
rand_q0154.hg,1.949035928894879,3.558825049898405,3.559,3.559,
rand_q0155.hg,2.038558256496228,2.038558256496228,2.039,2.039,
rand_q0156.hg,3.022150858709635,3.097497188429342,-1,3.098,
rand_q0157.hg,2.24842513139682,4.575483870967742,-1,4.575,
rand_q0158.hg,1,1.0,1.0,1.0,
rand_q0159.hg,2.062500000000001,2.1538461538461537,2.154,2.154,
rand_q0160.hg,4.0,5.0,5.0,5.0,
rand_q0161.hg,4.333333333333333,5.285714285714286,-1,5.167,
rand_q0162.hg,3.4315773530659976,8.5,-1,-1,
rand_q0163.hg,4.0,4.0,4.0,4.0,
rand_q0164.hg,2.5897161221210476,2.708382526564345,2.708,2.708,
rand_q0165.hg,1.9285714285714284,1.9285714285714286,1.929,1.929,
rand_q0166.hg,2.7885891616514398,6.081674229095286,-1,5.901,
rand_q0167.hg,2.6666666666666665,2.6666666666666665,2.667,2.667,
rand_q0168.hg,4.0,4.333333333333333,4.25,4.25,
rand_q0169.hg,4.0,4.25,4.25,4.25,
rand_q0170.hg,2.0,2.0,2.0,2.0,
rand_q0171.hg,2.6666666666666665,2.823529411764706,2.824,2.824,
rand_q0172.hg,1,1.0,1.0,1.0,
rand_q0173.hg,3.3636363636363638,3.4705882352941178,3.471,3.471,
rand_q0174.hg,3.1429232444477795,7.5,-1,7.321,
rand_q0175.hg,2.0,2.0,2.0,2.0,
rand_q0176.hg,2.2805187974338,4.727385377942999,-1,4.727,
rand_q0177.hg,1.5,1.5,1.5,1.5,
rand_q0178.hg,1,1.0,1.0,1.0,
rand_q0179.hg,4.0,4.333333333333333,4.333,4.333,
rand_q0180.hg,2.0,2.0,2.0,2.0,
rand_q0181.hg,2.3982484870192753,4.969822957258139,-1,4.97,
rand_q0182.hg,4.0,4.0,4.0,4.0,
rand_q0183.hg,3.062850993415092,6.910153564061425,-1,6.643,
rand_q0184.hg,3.3636122176467174,7.717391304347826,-1,7.127,
rand_q0185.hg,2.5,2.5,2.5,2.5,
rand_q0186.hg,3.592,3.8863198458574177,3.886,3.886,
rand_q0187.hg,3.999998656138565,4.5,4.5,4.5,
rand_q0188.hg,2.8000000000000003,2.8547486033519553,2.855,2.855,
rand_q0189.hg,2.898762045806245,6.666666666666667,-1,6.263,
rand_q0190.hg,4.0,4.0,4.0,4.0,
rand_q0191.hg,1.732342238127771,3.1151143170053897,-1,3.115,
rand_q0192.hg,3.051372108526105,7.031212484993998,-1,6.785,
rand_q0193.hg,3.140431083072776,7.594374342797056,-1,-1,
rand_q0194.hg,3.5,4.0,4.0,4.0,
rand_q0195.hg,2.3850292774060424,5.25,-1,5.147,
rand_q0196.hg,2.6107605256959605,5.566617254596611,-1,5.546,
rand_q0197.hg,5.999998705263053,6.5,-1,6.333,
rand_q0198.hg,3.16707437602353,7.2854065469904965,-1,6.954,
rand_q0199.hg,5.666666666666667,8.5,-1,-1,
rand_q0200.hg,1.8478826634234042,3.3153323262839876,-1,3.315,
rand_q0201.hg,4.0,4.0,4.0,4.0,
rand_q0202.hg,2.2652279506137902,4.595104660631317,-1,4.525,
rand_q0203.hg,2.679370205165599,5.93732043195403,-1,5.824,
rand_q0204.hg,3.431125364679495,8.985074626865671,-1,-1,
rand_q0205.hg,3.0,3.0,3.0,3.0,
rand_q0206.hg,5.9999987555555485,7.052631578947368,-1,6.862,
rand_q0207.hg,5.0,6.0,6.0,6.0,
rand_q0208.hg,3.311706593671426,8.0,-1,-1,
rand_q0209.hg,2.0,2.0,2.0,2.0,
rand_q0210.hg,3.443062100299386,8.5,-1,-1,
rand_q0211.hg,3.09826664138096,7.25,-1,6.921,
rand_q0212.hg,3.0,3.0,3.0,3.0,
rand_q0213.hg,4.888888888888888,5.6000000000000005,5.429,5.429,
rand_q0214.hg,2.319611559644633,4.871807397069086,-1,4.829,
rand_q0215.hg,1,1.0,1.0,1.0,
rand_q0216.hg,4.60655737704918,5.189387008234218,-1,5.103,
rand_q0217.hg,1.5,1.5,1.5,1.5,
rand_q0218.hg,4.752271640363462,4.9135135135135135,-1,4.819,
rand_q0219.hg,4.4375,4.9,-1,4.857,
rand_q0220.hg,2.529828727192912,5.450235840963741,-1,5.404,
rand_q0221.hg,2.7410197153723805,6.242515787011772,-1,6.136,
rand_q0222.hg,3.0,3.0,3.0,3.0,
rand_q0223.hg,2.2885322935032977,4.7625,-1,4.685,
rand_q0224.hg,3.309366855858591,8.30065703022339,-1,-1,
rand_q0225.hg,2.627246420761812,5.6935197040830845,-1,5.568,
rand_q0226.hg,2.4066449175695235,4.941132642796553,-1,4.91,
rand_q0227.hg,2.941759069705378,6.583333333333333,-1,6.306,
rand_q0228.hg,2.0,2.0,2.0,2.0,
rand_q0229.hg,3.2744831041462654,8.625786729005576,-1,-1,
rand_q0230.hg,2.529421695508314,5.353526745942596,-1,5.326,
rand_q0231.hg,2.0,2.0,2.0,2.0,
rand_q0232.hg,2.6666666666666665,2.8333333333333335,2.833,2.833,
rand_q0233.hg,2.0,2.25,2.25,2.25,
rand_q0234.hg,1.3333333333333333,1.3333333333333335,1.333,1.333,
rand_q0235.hg,2.835172081526601,6.383309098646366,-1,6.245,
rand_q0236.hg,1.5,1.5,1.5,1.5,
rand_q0237.hg,2.0,2.0,2.0,2.0,
rand_q0238.hg,2.0,2.2857142857142856,2.286,2.286,
rand_q0239.hg,3.053652949516888,7.366234453559143,-1,7.126,
rand_q0240.hg,5.6,6.5,-1,6.231,
rand_q0241.hg,2.5460102785155296,5.666666666666666,-1,5.5,
rand_q0242.hg,2.9345425885664027,6.579710144927536,-1,6.395,
rand_q0243.hg,3.0,3.0,3.0,3.0,
rand_q0244.hg,1,1.0,1.0,1.0,
rand_q0245.hg,2.0,2.0,2.0,2.0,
rand_q0246.hg,3.8,4.0,4.0,4.0,
rand_q0247.hg,2.2857142857142856,2.5,2.5,2.5,
rand_q0248.hg,5.396225981132075,6.325123152709359,-1,6.092,
rand_q0249.hg,5.5,6.0,5.875,5.875,
rand_q0250.hg,5.0,6.620689655172414,-1,6.5,
rand_q0251.hg,3.0,3.0,3.0,3.0,
rand_q0252.hg,1.8578498216748787,3.1934160131314977,-1,3.193,
rand_q0253.hg,2.2586494130085275,4.471088641389882,-1,4.471,
rand_q0254.hg,3.6666666666666665,4.0,3.8,3.8,
rand_q0255.hg,3.0,3.3333333333333335,3.333,3.333,
rand_q0256.hg,2.5430513391288634,5.297491039426523,-1,5.222,
rand_q0257.hg,3.092540635312421,6.844702256834834,-1,6.69,
rand_q0258.hg,2.3,2.488372093023256,-1,2.488,
rand_q0259.hg,3.2378722240673405,7.452402538531278,-1,7.076,
rand_q0260.hg,1.718950369285976,3.0235294117647054,3.024,3.024,
rand_q0261.hg,4.426900584795321,4.697478991596639,4.697,4.697,
rand_q0262.hg,2.818825534497832,6.288583509513742,-1,6.103,
rand_q0263.hg,6.0,8.5,-1,-1,
rand_q0264.hg,3.209100649124002,7.333333333333334,-1,-1,
rand_q0265.hg,1.6490729783037474,1.6490729783037474,1.649,1.649,
rand_q0266.hg,2.0,2.0,2.0,2.0,
rand_q0267.hg,1.2592592592592593,1.2592592592592593,1.259,1.259,
rand_q0268.hg,1.8408685484737706,3.4614046726793495,3.461,3.461,
rand_q0269.hg,2.3785942462528946,4.910864345738295,-1,4.88,
rand_q0270.hg,4.5,5.333333333333333,5.0,5.0,
rand_q0271.hg,5.0,5.75,-1,5.727,
rand_q0272.hg,1.5901639344262295,1.5901639344262295,1.59,1.59,
rand_q0273.hg,1.924673562840891,3.7381105398457586,3.738,3.738,
rand_q0274.hg,1.833595013292686,3.150000458156561,-1,3.15,
rand_q0275.hg,1,1.0,1.0,1.0,
rand_q0276.hg,2.1,2.2,2.2,2.2,
rand_q0277.hg,5.666666666666666,6.0,5.833,5.833,
rand_q0278.hg,2.851844174054321,6.666666666666667,-1,6.3,
rand_q0279.hg,2.3183793647478015,4.745344106788704,-1,4.678,
rand_q0280.hg,3.0952342403630797,7.208333333333334,-1,6.835,
rand_q0281.hg,1.5,1.5,1.5,1.5,
rand_q0282.hg,2.6666666666666665,3.0,3.0,3.0,
rand_q0283.hg,2.0,3.0,3.0,3.0,
rand_q0284.hg,2.606981614618701,5.199642097434421,-1,5.2,
rand_q0285.hg,2.3947368421052633,2.4626865671641793,2.463,2.463,
rand_q0286.hg,2.75,2.833333333333334,2.833,2.833,
rand_q0287.hg,4.8,5.313479623824452,-1,5.106,
rand_q0288.hg,3.0,3.0,3.0,3.0,
rand_q0289.hg,3.365549319100701,8.411522633744855,-1,-1,
rand_q0290.hg,2.4272103749556293,5.222827056933785,-1,5.147,
rand_q0291.hg,4.6,5.0,4.99,4.99,
rand_q0292.hg,1,1.0,1.0,1.0,
rand_q0293.hg,2.8049450817769994,6.441141568767058,-1,6.184,
rand_q0294.hg,3.027479192392552,7.0,-1,6.554,
rand_q0295.hg,3.580091664582668,8.538009164050944,-1,-1,
rand_q0296.hg,2.069444444444444,2.106849315068493,2.107,2.107,
rand_q0297.hg,2.75,3.1904761904761907,3.19,3.19,
rand_q0298.hg,4.999998500000745,5.444444444444445,-1,5.385,
rand_q0299.hg,2.1824943695272805,4.341986455981941,-1,4.342,
rand_q0300.hg,2.8482066418110916,6.396551724137931,-1,6.053,
rand_q0301.hg,3.5,4.0,4.0,4.0,
rand_q0302.hg,1.368421052631579,1.368421052631579,1.368,1.368,
rand_q0303.hg,2.333333333333333,2.5,2.5,2.5,
rand_q0304.hg,4.136170116863774,10.85050505050505,-1,-1,
rand_q0305.hg,1,1.0,1.0,1.0,
rand_q0306.hg,5.999998910706292,7.7272727272727275,-1,7.139,
rand_q0307.hg,2.436615586760179,5.195406329446832,-1,5.133,
rand_q0308.hg,2.78487726501681,6.357142857142857,-1,6.305,
rand_q0309.hg,3.188732367119398,7.642857142857143,-1,7.125,
rand_q0310.hg,4.0,5.0,5.0,5.0,
rand_q0311.hg,4.72,5.1,4.944,4.944,
rand_q0312.hg,2.885541008865533,6.305994690417059,-1,6.228,
rand_q0313.hg,1,1.0,1.0,1.0,
rand_q0314.hg,3.0,3.0,3.0,3.0,
rand_q0315.hg,2.0970873786407767,2.169014084507042,2.169,2.169,
rand_q0316.hg,3.671641791044776,3.817145688800793,3.817,3.817,
rand_q0317.hg,1.1818181818181817,1.1818181818181819,1.182,1.182,
rand_q0318.hg,4.3846153254210325,4.9,4.725,4.725,
rand_q0319.hg,2.2988685339362074,4.605303700322387,4.587,4.587,
rand_q0320.hg,3.022904378853279,7.617647058823529,-1,-1,
rand_q0321.hg,1.9101873615336864,3.5659500650517315,-1,3.566,
rand_q0322.hg,2.2898383031735414,4.6703096539162114,-1,4.629,
rand_q0323.hg,2.3027522935779814,2.391304347826087,2.391,2.391,
rand_q0324.hg,1,1.0,1.0,1.0,
rand_q0325.hg,2.0,3.0,3.0,3.0,
rand_q0326.hg,2.8411743577104116,6.333333333333333,-1,6.176,
rand_q0327.hg,4.0,4.428571428571429,4.25,4.25,
rand_q0328.hg,3.442056821427755,8.4,-1,-1,
rand_q0329.hg,2.872288605424304,6.27702962677953,-1,6.165,
rand_q0330.hg,2.669280533423232,5.74470582143905,-1,5.696,
rand_q0331.hg,3.092714152899051,6.930330286051313,-1,6.731,
rand_q0332.hg,1,1.0,1.0,1.0,
rand_q0333.hg,2.6457768821792014,5.813953488372093,-1,5.554,
rand_q0334.hg,4.564102564102564,5.0,5.0,5.0,
rand_q0335.hg,1.5,1.5,1.5,1.5,
rand_q0336.hg,2.1226415094339623,2.1226415094339623,2.123,2.123,
rand_q0337.hg,1.6923076923076923,1.6923076923076923,1.692,1.692,
rand_q0338.hg,1.6666666666666665,1.6666666666666667,1.667,1.667,
rand_q0339.hg,2.6,2.7727272727272725,2.773,2.773,
rand_q0340.hg,2.0,2.0,2.0,2.0,
rand_q0341.hg,2.993514362915242,6.615384615384615,-1,6.422,
rand_q0342.hg,3.8,4.0,4.0,4.0,
rand_q0343.hg,3.5,4.142857142857143,4.108,4.108,
rand_q0344.hg,2.0495641441024457,2.0495641441024457,2.05,2.05,
rand_q0345.hg,2.0769230769230766,2.2,-1,2.2,
rand_q0346.hg,2.4,2.75,2.75,2.75,
rand_q0347.hg,1,1.0,1.0,1.0,
rand_q0348.hg,2.254536249625935,4.758620689655173,-1,4.705,
rand_q0349.hg,2.982031323952702,6.54161955520287,-1,6.406,
rand_q0350.hg,4.0,4.454545454545454,4.429,4.429,
rand_q0351.hg,2.0,2.0,2.0,2.0,
rand_q0352.hg,1.3333333333333333,1.3333333333333335,1.333,1.333,
rand_q0353.hg,3.1915516949168716,7.8589743589743595,-1,-1,
rand_q0354.hg,2.6666666666666665,3.0,3.0,3.0,
rand_q0355.hg,5.0,5.733333333333333,-1,5.409,
rand_q0356.hg,3.901707416342115,9.8,-1,-1,
rand_q0357.hg,3.3203390909389205,8.148148148148149,-1,-1,
rand_q0358.hg,2.087912087912088,2.087912087912088,2.088,2.088,
rand_q0359.hg,1.3923076923076922,1.3923076923076922,1.392,1.392,
rand_q0360.hg,1,1.0,1.0,1.0,
rand_q0361.hg,3.8571428571428568,4.006622516556291,3.975,3.975,
rand_q0362.hg,1.3333333333333333,1.3333333333333335,1.333,1.333,
rand_q0363.hg,3.721570747862526,3.834350375421188,3.809,3.809,
rand_q0364.hg,3.047977827287037,7.118483412322274,-1,6.841,
rand_q0365.hg,3.6691738697277096,8.785714285714285,-1,-1,
rand_q0366.hg,2.125,2.3333333333333335,2.333,2.333,
rand_q0367.hg,5.9189189077771,7.166666666666667,-1,6.667,
rand_q0368.hg,1,1.0,1.0,1.0,
rand_q0369.hg,3.4656865754694026,8.952646239554317,-1,-1,
rand_q0370.hg,2.0,2.0,2.0,2.0,
rand_q0371.hg,2.6877227719114916,6.056497175141243,-1,5.944,
rand_q0372.hg,5.75,7.0,-1,6.909,
rand_q0373.hg,4.0,4.5,4.5,4.5,
rand_q0374.hg,2.1298643145120564,4.020989212943287,-1,4.021,
rand_q0375.hg,2.6735803013339883,5.931034482758621,-1,5.831,
rand_q0376.hg,2.812866938779207,6.428571428571429,-1,6.132,
rand_q0377.hg,4.0,4.5,4.5,4.5,
rand_q0378.hg,3.0,3.5,3.5,3.5,
rand_q0379.hg,3.4367685738051152,8.136116152450091,-1,-1,
rand_q0380.hg,5.888887944464352,7.833333333333333,-1,7.143,
rand_q0381.hg,2.563570249892093,5.468344403144232,-1,5.388,
rand_q0382.hg,3.441181908980462,8.452136102109648,-1,-1,
rand_q0383.hg,1,1.0,1.0,1.0,
rand_q0384.hg,3.010318257969961,6.871611982881599,-1,6.708,
rand_q0385.hg,1,1.0,1.0,1.0,
rand_q0386.hg,2.0,2.0,2.0,2.0,
rand_q0387.hg,4.0,4.75,4.667,4.667,
rand_q0388.hg,1,1.0,1.0,1.0,
rand_q0389.hg,2.4,2.4375,2.438,2.438,
rand_q0390.hg,2.7030843552582686,2.853028064992614,2.853,2.853,
rand_q0391.hg,3.062137885761966,7.230769230769231,-1,6.828,
rand_q0392.hg,1.8,1.8,1.8,1.8,
rand_q0393.hg,3.1120008625573155,7.211716133210553,-1,7.014,
rand_q0394.hg,5.0,6.0,5.5,5.5,
rand_q0395.hg,1.8763227329181005,3.349050661387565,3.349,3.349,
rand_q0396.hg,2.857142857142857,2.956043956043955,2.956,2.956,
rand_q0397.hg,4.0,4.666666666666667,4.615,4.615,
rand_q0398.hg,2.6495901423336803,6.201117318435754,-1,5.9,
rand_q0399.hg,2.210348174390897,4.36574619388578,-1,4.36,
rand_q0400.hg,1.3043478260869565,1.3043478260869565,1.304,1.304,
rand_q0401.hg,2.0067070503753297,3.742385396369603,-1,3.742,
rand_q0402.hg,2.0,2.5,2.5,2.5,
rand_q0403.hg,3.0,3.5,3.5,3.5,
rand_q0404.hg,3.5,3.9333333333333336,3.923,3.923,
rand_q0405.hg,2.5,2.6666666666666665,2.667,2.667,
rand_q0406.hg,2.3565022421524664,2.385768206039076,2.386,2.386,
rand_q0407.hg,2.0,2.0,2.0,2.0,
rand_q0408.hg,2.0,2.3333333333333335,2.333,2.333,
rand_q0409.hg,1.683854436062581,2.8773823105840983,2.877,2.877,
rand_q0410.hg,1.7255052935514916,1.7255052935514916,1.726,1.726,
rand_q0411.hg,1.5,1.5,1.5,1.5,
rand_q0412.hg,1,1.0,1.0,1.0,
rand_q0413.hg,1.9100558415767621,1.9100558415767621,1.91,1.91,
rand_q0414.hg,2.2967050960267645,4.748258103604968,-1,4.748,
rand_q0415.hg,3.35187716162707,8.102151861649055,-1,-1,
rand_q0416.hg,2.0,2.0,2.0,2.0,
rand_q0417.hg,1,1.0,1.0,1.0,
rand_q0418.hg,2.6,2.6,2.6,2.6,
rand_q0419.hg,3.020885603563486,6.533333333333333,-1,6.324,
rand_q0420.hg,3.0626514659072965,6.950354609929079,-1,6.707,
rand_q0421.hg,1,1.0,1.0,1.0,
rand_q0422.hg,4.0,4.5,4.5,4.5,
rand_q0423.hg,2.8970588235294117,2.9550447199121295,2.955,2.955,
rand_q0424.hg,1.9903954802259887,1.9903954802259887,1.99,1.99,
rand_q0425.hg,5.0,6.0,-1,5.75,
rand_q0426.hg,5.84615217948718,7.0,-1,6.667,
rand_q0427.hg,2.4453277261950466,5.095112285336856,-1,5.082,
rand_q0428.hg,1,1.0,1.0,1.0,
rand_q0429.hg,3.1918108377177656,8.027659574468085,-1,-1,
rand_q0430.hg,4.0,4.333333333333333,4.333,4.333,
rand_q0431.hg,2.0,2.0,2.0,2.0,
rand_q0432.hg,2.888620058212282,6.374521027484746,-1,6.239,
rand_q0433.hg,4.0,4.75,4.714,4.714,
rand_q0434.hg,1.5,1.5,1.5,1.5,
rand_q0435.hg,1,1.0,1.0,1.0,
rand_q0436.hg,3.0,3.3333333333333335,3.333,3.333,
rand_q0437.hg,2.1760085057517635,4.347337008500349,-1,4.329,
rand_q0438.hg,5.0,6.5,-1,6.333,
rand_q0439.hg,2.9529411764705884,2.9791666666666665,2.979,2.979,
rand_q0440.hg,2.4035560990977536,5.102941176470588,-1,5.049,
rand_q0441.hg,2.979278120132728,3.1215686274509804,3.122,3.122,
rand_q0442.hg,2.022988505747126,2.0795795795795797,2.08,2.08,
rand_q0443.hg,1.3454545454545455,1.3454545454545455,1.345,1.345,
rand_q0444.hg,3.625,3.833333333333333,3.818,3.818,
rand_q0445.hg,2.970956004893964,6.973574408901252,-1,6.844,
rand_q0446.hg,1.92,1.92,1.92,1.92,
rand_q0447.hg,1.5,1.5,1.5,1.5,
rand_q0448.hg,5.0,5.5,5.5,5.5,
rand_q0449.hg,1,1.0,1.0,1.0,
rand_q0450.hg,3.5319912674796097,8.707317073170731,-1,-1,
rand_q0451.hg,2.2857142857142856,2.3157894736842106,2.316,2.316,
rand_q0452.hg,3.0,3.0,3.0,3.0,
rand_q0453.hg,4.0,4.285714285714286,4.286,4.286,
rand_q0454.hg,5.0,5.0,5.0,5.0,
rand_q0455.hg,1.5,1.5,1.5,1.5,
rand_q0456.hg,5.0,5.5,5.25,5.25,
rand_q0457.hg,2.4,2.5,2.5,2.5,
rand_q0458.hg,3.4222552835447453,8.31195335276968,-1,-1,
rand_q0459.hg,2.9330515145897644,6.666666666666667,-1,6.485,
rand_q0460.hg,2.3827433628318584,2.563973063973064,2.564,2.564,
rand_q0461.hg,4.153846153846154,4.432214765100671,4.4,4.4,
rand_q0462.hg,2.472049689440994,2.70989010989011,2.71,2.71,
rand_q0463.hg,1,1.0,1.0,1.0,
rand_q0464.hg,4.999999586122408,5.5,5.5,5.5,
rand_q0465.hg,2.0,2.0,2.0,2.0,
rand_q0466.hg,1,1.0,1.0,1.0,
rand_q0467.hg,1.5,1.5,1.5,1.5,
rand_q0468.hg,2.661287141596572,5.640648208662588,-1,5.625,
rand_q0469.hg,1,1.0,1.0,1.0,
rand_q0470.hg,4.9750000000000005,5.6,-1,5.314,
rand_q0471.hg,3.0610787238079835,7.1461809635722675,-1,6.955,
rand_q0472.hg,3.874630828865624,9.534306116113008,-1,-1,
rand_q0473.hg,5.444444444444445,5.75,-1,5.6,
rand_q0474.hg,4.444444444444445,4.855491329479769,4.765,4.765,
rand_q0475.hg,1,1.0,1.0,1.0,
rand_q0476.hg,2.0,2.5,2.5,2.5,
rand_q0477.hg,3.1294801720008794,7.21875,-1,7.007,
rand_q0478.hg,6.0,8.5,-1,-1,
rand_q0479.hg,3.2857142857142856,3.6666666666666665,3.625,3.625,
rand_q0480.hg,2.772033633773975,5.68120723252685,-1,5.677,
rand_q0481.hg,4.0,4.0,4.0,4.0,
rand_q0482.hg,2.734854631019274,6.3552238805970145,-1,6.048,
rand_q0483.hg,2.255569188088672,4.6186046511627925,-1,4.495,
rand_q0484.hg,4.0,4.179347826086956,4.154,4.154,
rand_q0485.hg,2.928830339197531,6.770592763664357,-1,6.585,
rand_q0486.hg,4.0,4.777777777777779,4.778,4.778,
rand_q0487.hg,4.751268838495224,5.088730569948186,-1,4.964,
rand_q0488.hg,2.676393757423321,5.88740818229368,-1,5.734,
rand_q0489.hg,3.0,3.5,3.5,3.5,
rand_q0490.hg,4.0,5.0,5.0,5.0,
rand_q0491.hg,4.0,4.0,4.0,4.0,
rand_q0492.hg,1.2222222222222223,1.222222222222222,1.222,1.222,
rand_q0493.hg,2.5,2.5,2.5,2.5,
rand_q0494.hg,3.0,3.333333333333333,3.333,3.333,
rand_q0495.hg,2.7082636817505334,5.9876596252536105,-1,5.859,
rand_q0496.hg,1.1666666666666665,1.1666666666666667,1.167,1.167,
rand_q0497.hg,2.0702724662963456,4.006289876469825,-1,4.006,
rand_q0498.hg,3.3185872574014184,8.0,-1,-1,
rand_q0499.hg,1.1428571428571428,1.1428571428571428,1.143,1.143,
rand_q0500.hg,2.205041163170686,4.4154926310254705,4.368,4.368,
reg-s20-p03-c20-d10-n10-l5-00.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-01.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-02.xml.hg,6.9999991658193945,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-03.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-04.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-05.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-06.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-07.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-08.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-09.xml.hg,7.0,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-10.xml.hg,7.0,9.0,9.0,-1,
reg-s20-p03-c20-d10-n10-l5-11.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-12.xml.hg,6.0,7.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-13.xml.hg,6.4999995007495,7.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-14.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-15.xml.hg,6.499999499395648,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-16.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-17.xml.hg,3.8444984773092066,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-18.xml.hg,6.999999000000001,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-19.xml.hg,6.999999480674084,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-20.xml.hg,3.7410760265596603,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-21.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-22.xml.hg,6.999999719157336,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-23.xml.hg,3.826021809283483,9.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-24.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-25.xml.hg,6.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-26.xml.hg,7.0,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-27.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-28.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-29.xml.hg,6.9999998580055856,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-30.xml.hg,7.0,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-31.xml.hg,6.999999000005897,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-32.xml.hg,6.99999899953077,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-33.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-34.xml.hg,6.999998501066668,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-35.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-36.xml.hg,6.999998999344119,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-37.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-38.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-39.xml.hg,6.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-40.xml.hg,5.999999125596522,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-41.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-42.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-43.xml.hg,6.999997557835556,8.0,7.0,-1,
reg-s20-p03-c20-d10-n10-l5-44.xml.hg,7.0,9.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-45.xml.hg,7.0,8.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-46.xml.hg,7.0,8.0,-1,-1,
reg-s20-p03-c20-d10-n10-l5-47.xml.hg,7.0,9.0,8.0,-1,
reg-s20-p03-c20-d10-n10-l5-48.xml.hg,7.0,8.5,8.0,-1,
