name,our_fhtw_lb,our_fhtw_ub,our_ghtw_lb,our_ghtw_ub,our_num_runs,our_tot_time
sqlshare_q4446.hg,1,1.0,1,1.0,60,394.3
sqlshare_q4514.hg,1,1.0,1,1.0,60,214.17
sqlshare_q4578.hg,1,1.0,1,1.0,60,249.06
sqlshare_q4579.hg,1,1.0,1,1.0,60,280.59
sqlshare_q4606.hg,1,1.0,1,1.0,60,883.24
sqlshare_q4654.hg,1,1.0,1,1.0,60,426.02
sqlshare_q4657.hg,1,1.0,1,1.0,60,377.1
sqlshare_q4663.hg,1,1.0,1,1.0,60,241.59
sqlshare_q4757.hg,1,1.0,1,1.0,60,991.95
sqlshare_q4761.hg,1,1.0,1,1.0,60,37.12
sqlshare_q4762.hg,1,1.0,1,1.0,60,71.94
sqlshare_q4763.hg,1,1.0,1,1.0,60,36.34
sqlshare_q4764.hg,1,1.0,1,1.0,60,71.24
sqlshare_q4765.hg,1,1.0,1,1.0,60,37.67
sqlshare_q4772.hg,1,1.0,1,1.0,60,71.25
sqlshare_q4773.hg,1,1.0,1,1.0,60,35.33
sqlshare_q4774.hg,1,1.0,1,1.0,60,77.0
sqlshare_q4829.hg,1,1.0,1,1.0,60,57.52
sqlshare_q4883.hg,1,1.0,1,1.0,60,84.49
sqlshare_q4884.hg,1,1.0,1,1.0,60,84.86
sqlshare_q4887.hg,1,1.0,1,1.0,60,51.33
sqlshare_q4902.hg,1,1.0,1,1.0,60,49.01
sqlshare_q5176.hg,1,1.0,1,1.0,60,711.39
sqlshare_q5177.hg,1,1.0,1,1.0,60,431.71
sqlshare_q5230.hg,1,1.0,1,1.0,60,75.85
sqlshare_q5273.hg,1,1.0,1,1.0,60,44.51
sqlshare_q5275.hg,1,1.0,1,1.0,60,53.44
sqlshare_q5277.hg,1,1.0,1,1.0,60,97.27
sqlshare_q5466.hg,1,1.0,1,1.0,60,73.9
sqlshare_q547.hg,1.5,1.5,2,2.0,60,91.61
sqlshare_q5631.hg,1,1.0,1,1.0,60,51.1
sqlshare_q588.hg,1,1.0,1,1.0,60,84.8
sqlshare_q5978.hg,1,1.0,1,1.0,60,33.63
sqlshare_q6031.hg,1,1.0,1,1.0,60,55.01
sqlshare_q6032.hg,1,1.0,1,1.0,60,93.28
sqlshare_q6034.hg,1,1.0,1,1.0,60,32.95
sqlshare_q6036.hg,1,1.0,1,1.0,60,96.94
sqlshare_q6104.hg,1,1.0,1,1.0,60,391.59
sqlshare_q6105.hg,1,1.0,1,1.0,60,462.45
sqlshare_q6106.hg,1,1.0,1,1.0,60,111.82
sqlshare_q6107.hg,1,1.0,1,1.0,60,66.01
sqlshare_q6145.hg,1,1.0,1,1.0,60,573.78
sqlshare_q6195.hg,1,1.0,1,1.0,60,65.72
sqlshare_q6239.hg,1,1.0,1,1.0,60,61.05
sqlshare_q6250.hg,1,1.0,1,1.0,60,74.31
sqlshare_q6251.hg,1,1.0,1,1.0,60,99.42
sqlshare_q6305.hg,1,1.0,1,1.0,60,85.28
sqlshare_q6323.hg,1,1.0,1,1.0,60,89.11
sqlshare_q6330.hg,1,1.0,1,1.0,60,56.31
sqlshare_q6331.hg,1,1.0,1,1.0,60,57.72
sqlshare_q6342.hg,1,1.0,1,1.0,60,41.28
sqlshare_q6351.hg,1,1.0,1,1.0,60,61.71
sqlshare_q643.hg,1,1.0,1,1.0,60,472.94
sqlshare_q6437.hg,1,1.0,1,1.0,60,373.39
sqlshare_q6440.hg,1,1.0,1,1.0,60,401.0
sqlshare_q6507.hg,1,1.0,1,1.0,60,298.61
sqlshare_q6522.hg,1,1.0,1,1.0,60,406.59
sqlshare_q6544.hg,1,1.0,1,1.0,60,302.15
sqlshare_q6546.hg,1,1.0,1,1.0,60,345.75
sqlshare_q6556.hg,1,1.0,1,1.0,60,49.99
sqlshare_q6562.hg,1,1.0,1,1.0,60,75.61
sqlshare_q6905.hg,1,1.0,1,1.0,60,86.07
sqlshare_q6952.hg,1,1.0,1,1.0,60,70.53
sqlshare_q7026.hg,1,1.0,1,1.0,60,75.85
sqlshare_q7213.hg,1,1.0,1,1.0,60,54.29
sqlshare_q741.hg,1,1.0,1,1.0,60,84.45
sqlshare_q8567.hg,1,1.0,1,1.0,60,115.19
sqlshare_q8666.hg,1,1.0,1,1.0,60,472.01
sqlshare_q8668.hg,1,1.0,1,1.0,60,85.64
sqlshare_q8676.hg,1,1.0,1,1.0,60,159.07
sqlshare_q8677.hg,1,1.0,1,1.0,60,124.87
sqlshare_q8678.hg,1,1.0,1,1.0,60,127.16
sqlshare_q8680.hg,1,1.0,1,1.0,60,110.92
sqlshare_q8682.hg,1,1.0,1,1.0,60,85.42
sqlshare_q8683.hg,1,1.0,1,1.0,60,204.98
sqlshare_q8685.hg,1,1.0,1,1.0,60,252.01
sqlshare_q8687.hg,1,1.0,1,1.0,60,95.89
sqlshare_q8714.hg,1,1.0,1,1.0,60,128.59
sqlshare_q8733.hg,1,1.0,1,1.0,60,98.0
sqlshare_q8734.hg,1,1.0,1,1.0,60,161.36
sqlshare_q8735.hg,1,1.0,1,1.0,60,136.48
sqlshare_q8773.hg,1,1.0,1,1.0,60,224.54
sqlshare_q8821.hg,1,1.0,1,1.0,60,36.84
sqlshare_q8863.hg,1,1.0,1,1.0,60,55.14
sqlshare_q8872.hg,1,1.0,1,1.0,60,101.11
sqlshare_q8874.hg,1,1.0,1,1.0,60,69.56
sqlshare_q8875.hg,1,1.0,1,1.0,60,74.51
sqlshare_q9862.hg,1,1.0,1,1.0,60,40.48
sqlshare_q9863.hg,1,1.0,1,1.0,60,73.27
sqlshare_q9879.hg,1,1.0,1,1.0,60,55.17
sqlshare_q9880.hg,1,1.0,1,1.0,60,80.47
sqlshare_q9881.hg,1,1.0,1,1.0,60,52.8
sqlshare_q9884.hg,1,1.0,1,1.0,60,41.33
sqlshare_q9886.hg,1,1.0,1,1.0,60,52.72
sqlshare_q9889.hg,1,1.0,1,1.0,60,58.23
sqlshare_q9891.hg,1,1.0,1,1.0,60,52.35
sqlshare_q9906.hg,1,1.0,1,1.0,60,81.89
sqlshare_v143.hg,1,1.0,1,1.0,60,97.95
sqlshare_v147.hg,1,1.0,1,1.0,60,30.2
sqlshare_v148.hg,1,1.0,1,1.0,60,60.63
sqlshare_v149.hg,1,1.0,1,1.0,60,83.96
sqlshare_v157.hg,1,1.0,1,1.0,60,87.38
sqlshare_v170.hg,1,1.0,1,1.0,60,119.99
sqlshare_v185.hg,1,1.0,1,1.0,60,93.14
sqlshare_v192.hg,1,1.0,1,1.0,60,81.54
sqlshare_v201.hg,1,1.0,1,1.0,60,144.03
sqlshare_v207.hg,1,1.0,1,1.0,60,85.37
sqlshare_v212.hg,1,1.0,1,1.0,60,147.71
sqlshare_v218.hg,1,1.0,1,1.0,60,169.0
sqlshare_v2194.hg,1,1.0,1,1.0,60,55.22
sqlshare_v221.hg,1,1.0,1,1.0,60,86.79
sqlshare_v225.hg,1,1.0,1,1.0,60,110.08
sqlshare_v229.hg,1,1.0,1,1.0,60,81.44
sqlshare_v2362.hg,1,1.0,1,1.0,60,100.32
sqlshare_v2379.hg,1,1.0,1,1.0,60,47.54
sqlshare_v2403.hg,1,1.0,1,1.0,60,55.26
sqlshare_v246.hg,1,1.0,1,1.0,60,112.46
sqlshare_v2522.hg,1,1.0,1,1.0,60,503.08
sqlshare_v2523.hg,1,1.0,1,1.0,60,52.49
sqlshare_v256.hg,1,1.0,1,1.0,60,79.16
sqlshare_v264.hg,1,1.0,1,1.0,60,81.24
sqlshare_v274.hg,1,1.0,1,1.0,60,118.41
sqlshare_v2972.hg,1,1.0,1,1.0,60,29.95
sqlshare_v2974.hg,1,1.0,1,1.0,60,682.72
sqlshare_v2980.hg,1,1.0,1,1.0,60,79.67
sqlshare_v2982.hg,1,1.0,1,1.0,60,48.47
sqlshare_v3006.hg,1,1.0,1,1.0,60,109.87
sqlshare_v3009.hg,1,1.0,1,1.0,60,82.09
sqlshare_v3023.hg,1,1.0,1,1.0,60,190.78
sqlshare_v3025.hg,1,1.0,1,1.0,60,62.03
sqlshare_v3026.hg,1,1.0,1,1.0,60,82.36
sqlshare_v3028.hg,1,1.0,1,1.0,60,48.15
sqlshare_v3049.hg,1,1.0,1,1.0,60,86.29
sqlshare_v3050.hg,1,1.0,1,1.0,60,102.7
sqlshare_v3066.hg,1,1.0,1,1.0,60,56.62
sqlshare_v3321.hg,1,1.0,1,1.0,60,634.72
sqlshare_v3346.hg,1,1.0,1,1.0,60,287.92
sqlshare_v3553.hg,1,1.0,1,1.0,60,75.25
sqlshare_v3555.hg,1,1.0,1,1.0,60,31.58
sqlshare_v3556.hg,1,1.0,1,1.0,60,107.45
sqlshare_v3679.hg,1,1.0,1,1.0,60,272.58
sqlshare_v3688.hg,1,1.0,1,1.0,60,80.02
sqlshare_v3704.hg,1,1.0,1,1.0,60,83.66
sqlshare_v3706.hg,1,1.0,1,1.0,60,76.57
sqlshare_v3710.hg,1,1.0,1,1.0,60,329.11
sqlshare_v3719.hg,1,1.0,1,1.0,60,77.79
sqlshare_v3726.hg,1,1.0,1,1.0,60,593.71
sqlshare_v3757.hg,1,1.0,1,1.0,60,54.99
sqlshare_v378.hg,1,1.0,1,1.0,60,57.53
sqlshare_v3900.hg,1,1.0,1,1.0,60,89.9
sqlshare_v3910.hg,1,1.0,1,1.0,60,89.33
sqlshare_v3914.hg,1,1.0,1,1.0,60,92.23
sqlshare_v3938.hg,1,1.0,1,1.0,60,91.98
sqlshare_v3939.hg,1,1.0,1,1.0,60,57.76
sqlshare_v488.hg,1,1.0,1,1.0,60,46.06
sqlshare_v492.hg,1,1.0,1,1.0,60,57.37
tpcds10_0.hg,1,1.0,1,1.0,60,41.22
tpcds10a_1.hg,1,1.0,1,1.0,60,53.48
tpcds10a_2.hg,1,1.0,1,1.0,60,50.92
tpcds11_0.hg,1,1.0,1,1.0,60,43.91
tpcds12_0.hg,1,1.0,1,1.0,60,75.0
tpcds13_0.hg,1,1.0,1,1.0,60,154.26
tpcds14_0.hg,1,1.0,1,1.0,60,32.14
tpcds14_1.hg,1,1.0,1,1.0,60,60.61
tpcds14_10.hg,1,1.0,1,1.0,60,57.82
tpcds14_11.hg,1,1.0,1,1.0,60,54.05
tpcds14_12.hg,1,1.0,1,1.0,60,61.98
tpcds14_13.hg,1,1.0,1,1.0,60,66.75
tpcds14_14.hg,1,1.0,1,1.0,60,65.69
tpcds14_15.hg,1,1.0,1,1.0,60,58.3
tpcds14_2.hg,1,1.0,1,1.0,60,86.29
tpcds14_28.hg,1,1.0,1,1.0,60,91.34
tpcds14_29.hg,1,1.0,1,1.0,60,33.75
tpcds14_3.hg,1,1.0,1,1.0,60,65.44
tpcds14_30.hg,1,1.0,1,1.0,60,38.33
tpcds14_31.hg,1,1.0,1,1.0,60,30.62
tpcds14_4.hg,1,1.0,1,1.0,60,34.01
tpcds14a_0.hg,1,1.0,1,1.0,60,33.16
tpcds14a_1.hg,1,1.0,1,1.0,60,32.1
tpcds14a_141.hg,1,1.0,1,1.0,60,84.28
tpcds14a_2.hg,1,1.0,1,1.0,60,32.32
tpcds14a_3.hg,1,1.0,1,1.0,60,35.72
tpcds14a_4.hg,1,1.0,1,1.0,60,33.72
tpcds14a_5.hg,1,1.0,1,1.0,60,39.25
tpcds15_0.hg,1,1.0,1,1.0,60,57.7
tpcds16_0.hg,1,1.0,1,1.0,60,68.63
tpcds17_0.hg,1,1.0,1,1.0,60,126.64
tpcds18_0.hg,1,1.0,1,1.0,60,124.05
tpcds18a_0.hg,1,1.0,1,1.0,60,45.16
tpcds18a_1.hg,1,1.0,1,1.0,60,113.81
tpcds18a_2.hg,1,1.0,1,1.0,60,115.11
tpcds18a_3.hg,1,1.0,1,1.0,60,99.6
tpcds18a_4.hg,1,1.0,1,1.0,60,108.8
tpcds18a_5.hg,1,1.0,1,1.0,60,119.46
tpcds19_0.hg,1,1.0,1,1.0,60,82.54
tpcds1_0.hg,1,1.0,1,1.0,60,58.79
tpcds20_0.hg,1,1.0,1,1.0,60,80.04
tpcds21_0.hg,1,1.0,1,1.0,60,58.02
tpcds22_0.hg,1,1.0,1,1.0,60,37.43
tpcds22a_0.hg,1,1.0,1,1.0,60,43.82
tpcds22a_1.hg,1,1.0,1,1.0,60,62.6
tpcds22a_2.hg,1,1.0,1,1.0,60,50.69
tpcds22a_3.hg,1,1.0,1,1.0,60,67.92
tpcds22a_4.hg,1,1.0,1,1.0,60,48.0
tpcds22a_5.hg,1,1.0,1,1.0,60,52.63
tpcds23_0.hg,1,1.0,1,1.0,60,31.76
tpcds23_1.hg,1,1.0,1,1.0,60,46.95
tpcds23_10.hg,1,1.0,1,1.0,60,59.83
tpcds23_11.hg,1,1.0,1,1.0,60,59.7
tpcds23_12.hg,1,1.0,1,1.0,60,50.36
tpcds23_13.hg,1,1.0,1,1.0,60,40.54
tpcds23_16.hg,1,1.0,1,1.0,60,100.91
tpcds23_2.hg,1,1.0,1,1.0,60,52.26
tpcds23_7.hg,1,1.0,1,1.0,60,139.08
tpcds23_9.hg,1,1.0,1,1.0,60,33.52
tpcds24_0.hg,2.0,2.0,2,2.0,60,111.98
tpcds24_1.hg,2.0,2.0,2,2.0,60,96.53
tpcds25_0.hg,1,1.0,1,1.0,60,155.28
tpcds26_0.hg,1,1.0,1,1.0,60,73.64
tpcds27_0.hg,1,1.0,1,1.0,60,83.23
tpcds27a_0.hg,1,1.0,1,1.0,60,34.36
tpcds27a_1.hg,1,1.0,1,1.0,60,94.54
tpcds27a_2.hg,1,1.0,1,1.0,60,110.22
tpcds27a_3.hg,1,1.0,1,1.0,60,104.19
tpcds28_0.hg,1,1.0,1,1.0,60,204.16
tpcds29_0.hg,1,1.0,1,1.0,60,121.46
tpcds2_0.hg,1,1.0,1,1.0,60,216.24
tpcds2_1.hg,1,1.0,1,1.0,60,49.15
tpcds2_2.hg,1,1.0,1,1.0,60,36.62
tpcds30_0.hg,1,1.0,1,1.0,60,61.8
tpcds31_0.hg,1,1.0,1,1.0,60,313.63
tpcds32_0.hg,1,1.0,1,1.0,60,62.42
tpcds33_0.hg,1,1.0,1,1.0,60,32.52
tpcds33_1.hg,1,1.0,1,1.0,60,59.62
tpcds33_2.hg,1,1.0,1,1.0,60,77.44
tpcds33_3.hg,1,1.0,1,1.0,60,97.79
tpcds33_4.hg,1,1.0,1,1.0,60,44.34
tpcds34_0.hg,1,1.0,1,1.0,60,84.37
tpcds35_0.hg,1,1.0,1,1.0,60,40.85
tpcds35a_1.hg,1,1.0,1,1.0,60,51.38
tpcds35a_2.hg,1,1.0,1,1.0,60,71.83
tpcds36_0.hg,1,1.0,1,1.0,60,72.67
tpcds36a_0.hg,1,1.0,1,1.0,60,43.92
tpcds36a_1.hg,1,1.0,1,1.0,60,59.35
tpcds36a_2.hg,1,1.0,1,1.0,60,74.89
tpcds36a_3.hg,1,1.0,1,1.0,60,78.03
tpcds37_0.hg,1,1.0,1,1.0,60,60.66
tpcds38_0.hg,1,1.0,1,1.0,60,45.02
tpcds38_1.hg,1,1.0,1,1.0,60,56.24
tpcds38_2.hg,1,1.0,1,1.0,60,61.25
tpcds38_3.hg,1,1.0,1,1.0,60,77.85
tpcds39_0.hg,1,1.0,1,1.0,60,289.62
tpcds3_0.hg,1,1.0,1,1.0,60,51.24
tpcds40_0.hg,1,1.0,1,1.0,60,76.01
tpcds41_0.hg,1,1.0,1,1.0,60,51.96
tpcds42_0.hg,1,1.0,1,1.0,60,52.36
tpcds43_0.hg,1,1.0,1,1.0,60,50.21
tpcds44_0.hg,1,1.0,1,1.0,60,65.26
tpcds44_1.hg,1,1.0,1,1.0,60,34.35
tpcds45_0.hg,1,1.0,1,1.0,60,107.54
tpcds45_1.hg,1,1.0,1,1.0,60,34.95
tpcds46_0.hg,1,1.0,1,1.0,60,77.43
tpcds47_0.hg,1,1.0,1,1.0,60,444.32
tpcds48_0.hg,1,1.0,1,1.0,60,171.08
tpcds49_0.hg,1,1.0,1,1.0,60,34.57
tpcds49_1.hg,1,1.0,1,1.0,60,102.18
tpcds49_2.hg,1,1.0,1,1.0,60,104.24
tpcds49_3.hg,1,1.0,1,1.0,60,104.14
tpcds4_0.hg,1,1.0,1,1.0,60,70.39
tpcds50_0.hg,1,1.0,1,1.0,60,78.34
tpcds51_0.hg,1,1.0,1,1.0,60,144.75
tpcds51a_0.hg,1,1.0,1,1.0,60,534.25
tpcds52_0.hg,1,1.0,1,1.0,60,50.74
tpcds53_0.hg,1,1.0,1,1.0,60,79.65
tpcds54_0.hg,1,1.0,1,1.0,60,255.57
tpcds54_1.hg,1,1.0,1,1.0,60,42.44
tpcds54_2.hg,1,1.0,1,1.0,60,35.31
tpcds54_3.hg,1,1.0,1,1.0,60,53.08
tpcds54_4.hg,1,1.0,1,1.0,60,36.1
tpcds55_0.hg,1,1.0,1,1.0,60,47.89
tpcds56_0.hg,1,1.0,1,1.0,60,38.93
tpcds56_1.hg,1,1.0,1,1.0,60,56.33
tpcds56_2.hg,1,1.0,1,1.0,60,76.27
tpcds56_3.hg,1,1.0,1,1.0,60,74.14
tpcds57_0.hg,1,1.0,1,1.0,60,336.65
tpcds58_0.hg,1,1.0,1,1.0,60,209.1
tpcds58_1.hg,1,1.0,1,1.0,60,34.53
tpcds59_0.hg,1,1.0,1,1.0,60,161.29
tpcds5_0.hg,1,1.0,1,1.0,60,47.24
tpcds5_1.hg,1,1.0,1,1.0,60,57.39
tpcds5_2.hg,1,1.0,1,1.0,60,56.41
tpcds5_3.hg,1,1.0,1,1.0,60,51.12
tpcds5_4.hg,1,1.0,1,1.0,60,51.34
tpcds5_5.hg,1,1.0,1,1.0,60,50.1
tpcds5_6.hg,1,1.0,1,1.0,60,37.75
tpcds5_7.hg,1,1.0,1,1.0,60,33.18
tpcds5_8.hg,1,1.0,1,1.0,60,36.89
tpcds5_9.hg,1,1.0,1,1.0,60,48.55
tpcds5a_0.hg,1,1.0,1,1.0,60,30.37
tpcds5a_1.hg,1,1.0,1,1.0,60,45.71
tpcds5a_2.hg,1,1.0,1,1.0,60,48.98
tpcds5a_3.hg,1,1.0,1,1.0,60,33.74
tpcds61_0.hg,1,1.0,1,1.0,60,232.88
tpcds62_0.hg,1,1.0,1,1.0,60,89.79
tpcds63_0.hg,1,1.0,1,1.0,60,80.8
tpcds64_0.hg,2.0,2.0,2,2.0,60,503.96
tpcds65_0.hg,1,1.0,1,1.0,60,120.91
tpcds66_0.hg,1,1.0,1,1.0,60,47.82
tpcds66_1.hg,1,1.0,1,1.0,60,61.77
tpcds66_2.hg,1,1.0,1,1.0,60,65.34
tpcds67_0.hg,1,1.0,1,1.0,60,187.02
tpcds67a_0.hg,1,1.0,1,1.0,60,38.55
tpcds67a_1.hg,1,1.0,1,1.0,60,76.22
tpcds67a_2.hg,1,1.0,1,1.0,60,64.18
tpcds67a_3.hg,1,1.0,1,1.0,60,66.3
tpcds67a_4.hg,1,1.0,1,1.0,60,62.47
tpcds67a_5.hg,1,1.0,1,1.0,60,65.44
tpcds67a_6.hg,1,1.0,1,1.0,60,71.46
tpcds67a_7.hg,1,1.0,1,1.0,60,67.05
tpcds67a_8.hg,1,1.0,1,1.0,60,69.13
tpcds67a_9.hg,1,1.0,1,1.0,60,73.21
tpcds68_0.hg,1,1.0,1,1.0,60,83.2
tpcds69_0.hg,1,1.0,1,1.0,60,46.5
tpcds6_0.hg,1,1.0,1,1.0,60,80.69
tpcds6_1.hg,1,1.0,1,1.0,60,44.93
tpcds70_0.hg,1,1.0,1,1.0,60,57.0
tpcds70_1.hg,1,1.0,1,1.0,60,60.78
tpcds70a_0.hg,1,1.0,1,1.0,60,38.57
tpcds70a_1.hg,1,1.0,1,1.0,60,59.3
tpcds70a_2.hg,1,1.0,1,1.0,60,65.04
tpcds70a_3.hg,1,1.0,1,1.0,60,77.81
tpcds70a_4.hg,1,1.0,1,1.0,60,62.06
tpcds71_0.hg,1,1.0,1,1.0,60,48.38
tpcds71_1.hg,1,1.0,1,1.0,60,50.01
tpcds71_2.hg,1,1.0,1,1.0,60,52.26
tpcds71_3.hg,1,1.0,1,1.0,60,61.31
tpcds72_0.hg,2.0,2.0,2,2.0,60,165.18
tpcds73_0.hg,1,1.0,1,1.0,60,76.24
tpcds74_0.hg,1,1.0,1,1.0,60,37.49
tpcds75_0.hg,1,1.0,1,1.0,60,30.4
tpcds76_0.hg,1,1.0,1,1.0,60,48.98
tpcds76_1.hg,1,1.0,1,1.0,60,53.88
tpcds76_2.hg,1,1.0,1,1.0,60,68.88
tpcds76_3.hg,1,1.0,1,1.0,60,64.45
tpcds77_1.hg,1,1.0,1,1.0,60,95.2
tpcds77_2.hg,1,1.0,1,1.0,60,97.09
tpcds77_3.hg,1,1.0,1,1.0,60,108.47
tpcds77a_0.hg,1,1.0,1,1.0,60,29.6
tpcds77a_2.hg,1,1.0,1,1.0,60,32.98
tpcds77a_3.hg,1,1.0,1,1.0,60,50.65
tpcds78_0.hg,2.0,2.0,2,2.0,60,225.98
tpcds79_0.hg,1,1.0,1,1.0,60,68.04
tpcds7_0.hg,1,1.0,1,1.0,60,74.13
tpcds80_1.hg,1,1.0,1,1.0,60,79.77
tpcds80_2.hg,1,1.0,1,1.0,60,76.93
tpcds80_3.hg,1,1.0,1,1.0,60,99.93
tpcds81_0.hg,1,1.0,1,1.0,60,68.68
tpcds82_0.hg,1,1.0,1,1.0,60,55.59
tpcds83_0.hg,1,1.0,1,1.0,60,184.56
tpcds84_0.hg,1,1.0,1,1.0,60,52.69
tpcds85_0.hg,1,1.0,1,1.0,60,96.53
tpcds86_0.hg,1,1.0,1,1.0,60,66.26
tpcds86a_0.hg,1,1.0,1,1.0,60,34.25
tpcds86a_1.hg,1,1.0,1,1.0,60,94.08
tpcds86a_2.hg,1,1.0,1,1.0,60,63.4
tpcds86a_3.hg,1,1.0,1,1.0,60,64.88
tpcds87_0.hg,1,1.0,1,1.0,60,32.4
tpcds88_0.hg,1,1.0,1,1.0,60,100.69
tpcds89_0.hg,1,1.0,1,1.0,60,91.46
tpcds8_0.hg,1,1.0,1,1.0,60,84.79
tpcds8_1.hg,1,1.0,1,1.0,60,49.96
tpcds8_2.hg,1,1.0,1,1.0,60,38.62
tpcds90_0.hg,1,1.0,1,1.0,60,39.88
tpcds91_0.hg,1,1.0,1,1.0,60,101.84
tpcds92_0.hg,1,1.0,1,1.0,60,58.23
tpcds93_0.hg,1,1.0,1,1.0,60,43.92
tpcds94_0.hg,1,1.0,1,1.0,60,80.07
tpcds95_1.hg,1,1.0,1,1.0,60,56.57
tpcds95_2.hg,1,1.0,1,1.0,60,69.4
tpcds96_0.hg,1,1.0,1,1.0,60,74.1
tpcds97_0.hg,1,1.0,1,1.0,60,84.8
tpcds98_0.hg,1,1.0,1,1.0,60,48.46
tpcds99_0.hg,1,1.0,1,1.0,60,87.17
tpcds9_0.hg,1,1.0,1,1.0,60,31.96
tpch-manual-q1.hg,1,1.0,1,1.0,60,102.1
tpch-manual-q10.hg,1,1.0,1,1.0,60,34.12
tpch-manual-q11.hg,1,1.0,1,1.0,60,31.31
tpch-manual-q12.hg,1,1.0,1,1.0,60,31.51
tpch-manual-q13.hg,1,1.0,1,1.0,60,89.51
tpch-manual-q2.hg,1,1.0,1,1.0,60,84.74
tpch-manual-q3.hg,1,1.0,1,1.0,60,68.85
tpch-manual-q4.hg,1,1.0,1,1.0,60,30.49
tpch-manual-q5.hg,1,1.0,1,1.0,60,95.36
tpch-manual-q6.hg,1,1.0,1,1.0,60,91.8
tpch-manual-q7.hg,1,1.0,1,1.0,60,74.68
tpch-manual-q8.hg,1,1.0,1,1.0,60,114.78
tpch-manual-q9.hg,1,1.0,1,1.0,60,73.43
tpch-synthetic-q1.hg,1,1.0,1,1.0,60,126.42
tpch-synthetic-q10.hg,1,1.0,1,1.0,60,153.22
tpch-synthetic-q11.hg,1,1.0,1,1.0,60,101.2
tpch-synthetic-q12.hg,1,1.0,1,1.0,60,83.35
tpch-synthetic-q13.hg,1,1.0,1,1.0,60,81.64
tpch-synthetic-q14.hg,1,1.0,1,1.0,60,86.86
tpch-synthetic-q15.hg,1,1.0,1,1.0,60,78.99
tpch-synthetic-q16.hg,1.5,1.5,2,2.0,60,118.37
tpch-synthetic-q17.hg,1,1.0,1,1.0,60,78.89
tpch-synthetic-q18.hg,1,1.0,1,1.0,60,128.08
tpch-synthetic-q19.hg,1,1.0,1,1.0,60,77.17
tpch-synthetic-q2.hg,1,1.0,1,1.0,60,146.28
tpch-synthetic-q20.hg,1,1.0,1,1.0,60,148.34
tpch-synthetic-q3.hg,1,1.0,1,1.0,60,78.87
tpch-synthetic-q4.hg,1,1.0,1,1.0,60,76.05
tpch-synthetic-q5.hg,1,1.0,1,1.0,60,72.38
tpch-synthetic-q6.hg,1,1.0,1,1.0,60,97.34
tpch-synthetic-q7.hg,1,1.0,1,1.0,60,128.23
tpch-synthetic-q8.hg,1,1.0,1,1.0,60,81.33
tpch-synthetic-q9.hg,1,1.0,1,1.0,60,113.19
tpch10_0.hg,1,1.0,1,1.0,60,42.77
tpch11_0.hg,1,1.0,1,1.0,60,42.8
tpch11_1.hg,1,1.0,1,1.0,60,42.67
tpch12_0.hg,1,1.0,1,1.0,60,38.49
tpch13_0.hg,1,1.0,1,1.0,60,34.15
tpch14_0.hg,1,1.0,1,1.0,60,54.01
tpch15_0.hg,1,1.0,1,1.0,60,58.88
tpch15_1.hg,1,1.0,1,1.0,60,31.62
tpch16_0.hg,1,1.0,1,1.0,60,35.35
tpch16_1.hg,1,1.0,1,1.0,60,42.04
tpch17_0.hg,1,1.0,1,1.0,60,37.52
tpch18_0.hg,1,1.0,1,1.0,60,52.22
tpch18_1.hg,1,1.0,1,1.0,60,32.56
tpch19_0.hg,1,1.0,1,1.0,60,69.05
tpch1_0.hg,1,1.0,1,1.0,60,30.69
tpch20_0.hg,1,1.0,1,1.0,60,35.97
tpch20_1.hg,1,1.0,1,1.0,60,46.4
tpch20_2.hg,1,1.0,1,1.0,60,50.3
tpch21_0.hg,1,1.0,1,1.0,60,45.46
tpch22_0.hg,1,1.0,1,1.0,60,32.73
tpch22_1.hg,1,1.0,1,1.0,60,33.08
tpch2_0.hg,1,1.0,1,1.0,60,64.0
tpch3_0.hg,1,1.0,1,1.0,60,44.67
tpch4_0.hg,1,1.0,1,1.0,60,32.7
tpch5_0.hg,2.0,2.0,2,2.0,60,114.65
tpch6_0.hg,1,1.0,1,1.0,60,30.93
tpch7_0.hg,1,1.0,1,1.0,60,58.81
tpch8_0.hg,1,1.0,1,1.0,60,57.23
tpch9_0.hg,1,1.0,1,1.0,60,59.49
uf20-01.hg,4.0,5.666666666666666,4,6.0,60,1531.68
uf20-099.hg,4.0,5.333333333333333,4,6.0,60,2241.25
wiki_1000.dtl,1.6666666666666665,1.6666666666666667,2,2.0,60,65.27
wiki_100000.dtl,2.0,2.0,2,2.0,60,66.24
wiki_100013.dtl,1.5,1.5,2,2.0,60,73.09
wiki_100058.dtl,2.0,2.0,2,2.0,60,60.37
wiki_100074.dtl,2.0,2.0,2,2.0,60,54.17
wiki_100088.dtl,1.5,1.5,2,2.0,60,76.3
wiki_1001.dtl,2.0,2.0,2,2.0,60,73.28
wiki_1002.dtl,2.0,2.0,2,2.0,60,71.45
wiki_1004.dtl,2.0,2.0,2,2.0,60,80.36
wiki_1005.dtl,1.6666666666666665,1.6666666666666667,2,2.0,60,65.24
wiki_1006.dtl,2.0,2.0,2,2.0,60,63.78
wiki_1007.dtl,1.5,1.5,2,2.0,60,55.6
wiki_1008.dtl,1.5,1.5,2,2.0,60,70.88
wiki_100881.dtl,1.5,1.5,2,2.0,60,78.71
wiki_1009.dtl,1.5,1.5,2,2.0,60,55.96
