name,our_ghtw_lb,our_ghtw_ub,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub
tpcds19_0.hg,1,1.0,,,1,1
tpcds1_0.hg,1,1.0,,,1,1
tpcds20_0.hg,1,1.0,,,1,1
tpcds21_0.hg,1,1.0,,,1,1
tpcds22_0.hg,1,1.0,,,1,1
tpcds22a_0.hg,1,1.0,,,1,1
tpcds22a_1.hg,1,1.0,,,1,1
tpcds22a_2.hg,1,1.0,,,1,1
tpcds22a_3.hg,1,1.0,,,1,1
tpcds22a_4.hg,1,1.0,,,1,1
tpcds22a_5.hg,1,1.0,,,1,1
tpcds23_0.hg,1,1.0,,,1,1
tpcds23_1.hg,1,1.0,,,1,1
tpcds23_10.hg,1,1.0,,,1,1
tpcds23_11.hg,1,1.0,,,1,1
tpcds23_12.hg,1,1.0,,,1,1
tpcds23_13.hg,1,1.0,,,1,1
tpcds23_16.hg,1,1.0,,,1,1
tpcds23_2.hg,1,1.0,,,1,1
tpcds23_7.hg,1,1.0,,,1,1
tpcds23_9.hg,1,1.0,,,1,1
tpcds24_0.hg,2,2.0,,,2,2
tpcds24_1.hg,2,2.0,,,2,2
tpcds25_0.hg,1,1.0,,,1,1
tpcds26_0.hg,1,1.0,,,1,1
tpcds27_0.hg,1,1.0,,,1,1
tpcds27a_0.hg,1,1.0,,,1,1
tpcds27a_1.hg,1,1.0,,,1,1
tpcds27a_2.hg,1,1.0,,,1,1
tpcds27a_3.hg,1,1.0,,,1,1
tpcds28_0.hg,1,1.0,,,1,1
tpcds29_0.hg,1,1.0,,,1,1
tpcds2_0.hg,1,1.0,,,1,1
tpcds2_1.hg,1,1.0,,,1,1
tpcds2_2.hg,1,1.0,,,1,1
tpcds30_0.hg,1,1.0,,,1,1
tpcds31_0.hg,1,1.0,,,1,1
tpcds32_0.hg,1,1.0,,,1,1
tpcds33_0.hg,1,1.0,,,1,1
tpcds33_1.hg,1,1.0,,,1,1
tpcds33_2.hg,1,1.0,,,1,1
tpcds33_3.hg,1,1.0,,,1,1
tpcds33_4.hg,1,1.0,,,1,1
tpcds34_0.hg,1,1.0,,,1,1
tpcds35_0.hg,1,1.0,,,1,1
tpcds35a_1.hg,1,1.0,,,1,1
tpcds35a_2.hg,1,1.0,,,1,1
tpcds36_0.hg,1,1.0,,,1,1
tpcds36a_0.hg,1,1.0,,,1,1
tpcds36a_1.hg,1,1.0,,,1,1
tpcds36a_2.hg,1,1.0,,,1,1
tpcds36a_3.hg,1,1.0,,,1,1
tpcds37_0.hg,1,1.0,,,1,1
tpcds38_0.hg,1,1.0,,,1,1
tpcds38_1.hg,1,1.0,,,1,1
tpcds38_2.hg,1,1.0,,,1,1
tpcds38_3.hg,1,1.0,,,1,1
tpcds39_0.hg,1,1.0,,,1,1
tpcds3_0.hg,1,1.0,,,1,1
tpcds40_0.hg,1,1.0,,,1,1
tpcds41_0.hg,1,1.0,,,1,1
tpcds42_0.hg,1,1.0,,,1,1
tpcds43_0.hg,1,1.0,,,1,1
tpcds44_0.hg,1,1.0,,,1,1
tpcds44_1.hg,1,1.0,,,1,1
tpcds45_0.hg,1,1.0,,,1,1
tpcds45_1.hg,1,1.0,,,1,1
tpcds46_0.hg,1,1.0,,,1,1
tpcds47_0.hg,1,1.0,,,1,1
tpcds48_0.hg,1,1.0,,,1,1
tpcds49_0.hg,1,1.0,,,1,1
tpcds49_1.hg,1,1.0,,,1,1
tpcds49_2.hg,1,1.0,,,1,1
tpcds49_3.hg,1,1.0,,,1,1
tpcds4_0.hg,1,1.0,,,1,1
tpcds50_0.hg,1,1.0,,,1,1
tpcds51_0.hg,1,1.0,,,1,1
tpcds51a_0.hg,1,1.0,,,1,1
tpcds52_0.hg,1,1.0,,,1,1
tpcds53_0.hg,1,1.0,,,1,1
tpcds54_0.hg,1,1.0,,,1,1
tpcds54_1.hg,1,1.0,,,1,1
tpcds54_2.hg,1,1.0,,,1,1
tpcds54_3.hg,1,1.0,,,1,1
tpcds54_4.hg,1,1.0,,,1,1
tpcds55_0.hg,1,1.0,,,1,1
tpcds56_0.hg,1,1.0,,,1,1
tpcds56_1.hg,1,1.0,,,1,1
tpcds56_2.hg,1,1.0,,,1,1
tpcds56_3.hg,1,1.0,,,1,1
tpcds57_0.hg,1,1.0,,,1,1
tpcds58_0.hg,1,1.0,,,1,1
tpcds58_1.hg,1,1.0,,,1,1
tpcds59_0.hg,1,1.0,,,1,1
tpcds5_0.hg,1,1.0,,,1,1
tpcds5_1.hg,1,1.0,,,1,1
tpcds5_2.hg,1,1.0,,,1,1
tpcds5_3.hg,1,1.0,,,1,1
tpcds5_4.hg,1,1.0,,,1,1
tpcds5_5.hg,1,1.0,,,1,1
tpcds5_6.hg,1,1.0,,,1,1
tpcds5_7.hg,1,1.0,,,1,1
tpcds5_8.hg,1,1.0,,,1,1
tpcds5_9.hg,1,1.0,,,1,1
tpcds5a_0.hg,1,1.0,,,1,1
tpcds5a_1.hg,1,1.0,,,1,1
tpcds5a_2.hg,1,1.0,,,1,1
tpcds5a_3.hg,1,1.0,,,1,1
tpcds61_0.hg,1,1.0,,,1,1
tpcds62_0.hg,1,1.0,,,1,1
tpcds63_0.hg,1,1.0,,,1,1
tpcds64_0.hg,2,2.0,,,2,2
tpcds65_0.hg,1,1.0,,,1,1
tpcds66_0.hg,1,1.0,,,1,1
tpcds66_1.hg,1,1.0,,,1,1
tpcds66_2.hg,1,1.0,,,1,1
tpcds67_0.hg,1,1.0,,,1,1
tpcds67a_0.hg,1,1.0,,,1,1
tpcds67a_1.hg,1,1.0,,,1,1
tpcds67a_2.hg,1,1.0,,,1,1
tpcds67a_3.hg,1,1.0,,,1,1
tpcds67a_4.hg,1,1.0,,,1,1
tpcds67a_5.hg,1,1.0,,,1,1
tpcds67a_6.hg,1,1.0,,,1,1
tpcds67a_7.hg,1,1.0,,,1,1
tpcds67a_8.hg,1,1.0,,,1,1
tpcds67a_9.hg,1,1.0,,,1,1
tpcds68_0.hg,1,1.0,,,1,1
tpcds69_0.hg,1,1.0,,,1,1
tpcds6_0.hg,1,1.0,,,1,1
tpcds6_1.hg,1,1.0,,,1,1
tpcds70_0.hg,1,1.0,,,1,1
tpcds70_1.hg,1,1.0,,,1,1
tpcds70a_0.hg,1,1.0,,,1,1
tpcds70a_1.hg,1,1.0,,,1,1
tpcds70a_2.hg,1,1.0,,,1,1
tpcds70a_3.hg,1,1.0,,,1,1
tpcds70a_4.hg,1,1.0,,,1,1
tpcds71_0.hg,1,1.0,,,1,1
tpcds71_1.hg,1,1.0,,,1,1
tpcds71_2.hg,1,1.0,,,1,1
tpcds71_3.hg,1,1.0,,,1,1
tpcds72_0.hg,2,2.0,,,2,2
tpcds73_0.hg,1,1.0,,,1,1
tpcds74_0.hg,1,1.0,,,1,1
tpcds75_0.hg,1,1.0,,,1,1
tpcds76_0.hg,1,1.0,,,1,1
tpcds76_1.hg,1,1.0,,,1,1
tpcds76_2.hg,1,1.0,,,1,1
tpcds76_3.hg,1,1.0,,,1,1
tpcds77_1.hg,1,1.0,,,1,1
tpcds77_2.hg,1,1.0,,,1,1
tpcds77_3.hg,1,1.0,,,1,1
tpcds77a_0.hg,1,1.0,,,1,1
tpcds77a_2.hg,1,1.0,,,1,1
tpcds77a_3.hg,1,1.0,,,1,1
tpcds78_0.hg,2,2.0,,,2,2
tpcds79_0.hg,1,1.0,,,1,1
tpcds7_0.hg,1,1.0,,,1,1
tpcds80_1.hg,1,1.0,,,1,1
tpcds80_2.hg,1,1.0,,,1,1
tpcds80_3.hg,1,1.0,,,1,1
tpcds81_0.hg,1,1.0,,,1,1
tpcds82_0.hg,1,1.0,,,1,1
tpcds83_0.hg,1,1.0,,,1,1
tpcds84_0.hg,1,1.0,,,1,1
tpcds85_0.hg,1,1.0,,,1,1
tpcds86_0.hg,1,1.0,,,1,1
tpcds86a_0.hg,1,1.0,,,1,1
tpcds86a_1.hg,1,1.0,,,1,1
tpcds86a_2.hg,1,1.0,,,1,1
tpcds86a_3.hg,1,1.0,,,1,1
tpcds87_0.hg,1,1.0,,,1,1
tpcds88_0.hg,1,1.0,,,1,1
tpcds89_0.hg,1,1.0,,,1,1
tpcds8_0.hg,1,1.0,,,1,1
tpcds8_1.hg,1,1.0,,,1,1
tpcds8_2.hg,1,1.0,,,1,1
tpcds90_0.hg,1,1.0,,,1,1
tpcds91_0.hg,1,1.0,,,1,1
tpcds92_0.hg,1,1.0,,,1,1
tpcds93_0.hg,1,1.0,,,1,1
tpcds94_0.hg,1,1.0,,,1,1
tpcds95_1.hg,1,1.0,,,1,1
tpcds95_2.hg,1,1.0,,,1,1
tpcds96_0.hg,1,1.0,,,1,1
tpcds97_0.hg,1,1.0,,,1,1
tpcds98_0.hg,1,1.0,,,1,1
tpcds99_0.hg,1,1.0,,,1,1
tpcds9_0.hg,1,1.0,,,1,1
tpch-manual-q1.hg,1,1.0,1,1,,
tpch-manual-q10.hg,1,1.0,1,1,,
tpch-manual-q11.hg,1,1.0,1,1,,
tpch-manual-q12.hg,1,1.0,1,1,,
tpch-manual-q13.hg,1,1.0,1,1,,
tpch-manual-q2.hg,1,1.0,1,1,,
tpch-manual-q3.hg,1,1.0,1,1,,
tpch-manual-q4.hg,1,1.0,1,1,,
tpch-manual-q5.hg,1,1.0,1,1,,
tpch-manual-q6.hg,1,1.0,1,1,,
tpch-manual-q7.hg,1,1.0,1,1,,
tpch-manual-q8.hg,1,1.0,1,1,,
tpch-manual-q9.hg,1,1.0,1,1,,
tpch-synthetic-q1.hg,1,1.0,1,1,,
tpch-synthetic-q10.hg,1,1.0,1,1,,
tpch-synthetic-q11.hg,1,1.0,1,1,,
tpch-synthetic-q12.hg,1,1.0,1,1,,
tpch-synthetic-q13.hg,1,1.0,1,1,,
tpch-synthetic-q14.hg,1,1.0,1,1,,
tpch-synthetic-q15.hg,1,1.0,1,1,,
tpch-synthetic-q16.hg,2,2.0,2,2,,
tpch-synthetic-q17.hg,1,1.0,1,1,,
tpch-synthetic-q18.hg,1,1.0,1,1,,
tpch-synthetic-q19.hg,1,1.0,1,1,,
tpch-synthetic-q2.hg,1,1.0,1,1,,
tpch-synthetic-q20.hg,1,1.0,1,1,,
tpch-synthetic-q3.hg,1,1.0,1,1,,
tpch-synthetic-q4.hg,1,1.0,1,1,,
tpch-synthetic-q5.hg,1,1.0,1,1,,
tpch-synthetic-q6.hg,1,1.0,1,1,,
tpch-synthetic-q7.hg,1,1.0,1,1,,
tpch-synthetic-q8.hg,1,1.0,1,1,,
tpch-synthetic-q9.hg,1,1.0,1,1,,
tpch10_0.hg,1,1.0,,,1,1
tpch11_0.hg,1,1.0,,,1,1
tpch11_1.hg,1,1.0,,,1,1
tpch12_0.hg,1,1.0,,,1,1
tpch13_0.hg,1,1.0,,,1,1
tpch14_0.hg,1,1.0,,,1,1
tpch15_0.hg,1,1.0,,,1,1
tpch15_1.hg,1,1.0,,,1,1
tpch16_0.hg,1,1.0,,,1,1
tpch16_1.hg,1,1.0,,,1,1
tpch17_0.hg,1,1.0,,,1,1
tpch18_0.hg,1,1.0,,,1,1
tpch18_1.hg,1,1.0,,,1,1
tpch19_0.hg,1,1.0,,,1,1
tpch1_0.hg,1,1.0,,,1,1
tpch20_0.hg,1,1.0,,,1,1
tpch20_1.hg,1,1.0,,,1,1
tpch20_2.hg,1,1.0,,,1,1
tpch21_0.hg,1,1.0,,,1,1
tpch22_0.hg,1,1.0,,,1,1
tpch22_1.hg,1,1.0,,,1,1
tpch2_0.hg,1,1.0,,,1,1
tpch3_0.hg,1,1.0,,,1,1
tpch4_0.hg,1,1.0,,,1,1
tpch5_0.hg,2,2.0,,,2,2
tpch6_0.hg,1,1.0,,,1,1
tpch7_0.hg,1,1.0,,,1,1
tpch8_0.hg,1,1.0,,,1,1
tpch9_0.hg,1,1.0,,,1,1
uf20-01.hg,4,6.0,-1,6,6,6
uf20-099.hg,4,6.0,-1,6,6,6
wiki_1000.dtl,2,2.0,,,2,2
wiki_100000.dtl,2,2.0,,,2,2
wiki_100013.dtl,2,2.0,,,2,2
wiki_100058.dtl,2,2.0,,,2,2
wiki_100074.dtl,2,2.0,,,2,2
wiki_100088.dtl,2,2.0,,,2,2
wiki_1001.dtl,2,2.0,,,2,2
wiki_1002.dtl,2,2.0,,,2,2
wiki_1004.dtl,2,2.0,,,2,2
wiki_1005.dtl,2,2.0,,,2,2
wiki_1006.dtl,2,2.0,,,2,2
wiki_1007.dtl,2,2.0,,,2,2
wiki_1008.dtl,2,2.0,,,2,2
wiki_100881.dtl,2,2.0,,,2,2
wiki_1009.dtl,2,2.0,,,2,2
wiki_101.dtl,2,2.0,,,2,2
wiki_1011.dtl,2,2.0,,,2,2
wiki_1012.dtl,2,2.0,,,2,2
wiki_1013.dtl,2,2.0,,,2,2
wiki_1014.dtl,2,2.0,,,2,2
wiki_1015.dtl,2,2.0,,,2,2
wiki_1016.dtl,2,2.0,,,2,2
wiki_102.dtl,2,2.0,,,2,2
wiki_1023.dtl,2,2.0,,,2,2
wiki_1024.dtl,2,2.0,,,2,2
wiki_1028.dtl,2,2.0,,,2,2
wiki_1029.dtl,2,2.0,,,2,2
wiki_1031.dtl,2,2.0,,,2,2
wiki_1032.dtl,2,2.0,,,2,2
wiki_1033.dtl,2,2.0,,,2,2
wiki_1036.dtl,2,2.0,,,2,2
wiki_1037.dtl,2,2.0,,,2,2
wiki_1039.dtl,2,2.0,,,2,2
wiki_104.dtl,2,2.0,,,2,2
wiki_1042.dtl,2,2.0,,,2,2
wiki_1044.dtl,2,2.0,,,2,2
wiki_1048.dtl,2,2.0,,,2,2
wiki_1049.dtl,2,2.0,,,2,2
wiki_1051.dtl,2,2.0,,,2,2
wiki_105267.dtl,2,2.0,,,2,2
wiki_1053.dtl,2,2.0,,,2,2
wiki_1054.dtl,2,2.0,,,2,2
wiki_1056.dtl,2,2.0,,,2,2
wiki_1059.dtl,2,2.0,,,2,2
wiki_106.dtl,2,2.0,,,2,2
wiki_1060.dtl,2,2.0,,,2,2
wiki_1062.dtl,2,2.0,,,2,2
wiki_1064.dtl,2,2.0,,,2,2
wiki_1066.dtl,2,2.0,,,2,2
wiki_1067.dtl,2,2.0,,,2,2
wiki_1068.dtl,2,2.0,,,2,2
wiki_107.dtl,2,2.0,,,2,2
wiki_1070.dtl,2,2.0,,,2,2
wiki_1071.dtl,2,2.0,,,2,2
wiki_1074.dtl,2,2.0,,,2,2
wiki_1076.dtl,2,2.0,,,2,2
wiki_1077.dtl,2,2.0,,,2,2
wiki_1080.dtl,2,2.0,,,2,2
wiki_1081.dtl,2,2.0,,,2,2
wiki_1082.dtl,2,2.0,,,2,2
wiki_1087.dtl,2,2.0,,,2,2
wiki_1088.dtl,2,2.0,,,2,2
wiki_109.dtl,2,2.0,,,2,2
wiki_1090.dtl,2,2.0,,,2,2
wiki_1092.dtl,2,2.0,,,2,2
wiki_1094.dtl,2,2.0,,,2,2
wiki_1097.dtl,2,2.0,,,2,2
wiki_1098.dtl,2,2.0,,,2,2
wiki_11.dtl,2,2.0,,,2,2
wiki_1105.dtl,2,2.0,,,2,2
wiki_111.dtl,2,2.0,,,2,2
wiki_1110.dtl,2,2.0,,,2,2
wiki_1111.dtl,2,2.0,,,2,2
wiki_1112.dtl,2,2.0,,,2,2
wiki_1114.dtl,2,2.0,,,2,2
wiki_1115.dtl,2,2.0,,,2,2
wiki_1120.dtl,2,2.0,,,2,2
wiki_1121.dtl,2,2.0,,,2,2
wiki_1122.dtl,2,2.0,,,2,2
wiki_1123.dtl,2,2.0,,,2,2
wiki_1124.dtl,2,2.0,,,2,2
wiki_1125.dtl,2,2.0,,,2,2
wiki_1129.dtl,2,2.0,,,2,2
wiki_113.dtl,2,2.0,,,2,2
wiki_1130.dtl,2,2.0,,,2,2
wiki_1132.dtl,2,2.0,,,2,2
wiki_1133.dtl,2,2.0,,,2,2
wiki_1134.dtl,2,2.0,,,2,2
wiki_1135.dtl,2,2.0,,,2,2
wiki_1136.dtl,2,2.0,,,2,2
wiki_1137.dtl,2,2.0,,,2,2
wiki_1139.dtl,2,2.0,,,2,2
wiki_1146.dtl,2,2.0,,,2,2
wiki_1149.dtl,2,2.0,,,2,2
wiki_115.dtl,2,2.0,,,2,2
wiki_115045.dtl,2,2.0,,,2,2
wiki_1151.dtl,2,2.0,,,2,2
wiki_1154.dtl,2,2.0,,,2,2
wiki_1155.dtl,2,2.0,,,2,2
wiki_1156.dtl,2,2.0,,,2,2
wiki_1159.dtl,2,2.0,,,2,2
wiki_1163.dtl,2,2.0,,,2,2
wiki_1165.dtl,2,2.0,,,2,2
wiki_1169.dtl,2,2.0,,,2,2
wiki_1170.dtl,2,2.0,,,2,2
wiki_1172.dtl,2,2.0,,,2,2
wiki_1174.dtl,2,2.0,,,2,2
wiki_1175.dtl,2,2.0,,,2,2
wiki_121.dtl,2,2.0,,,2,2
wiki_12519.dtl,2,2.0,,,2,2
wiki_125700.dtl,2,2.0,,,2,2
wiki_126.dtl,2,2.0,,,2,2
wiki_129.dtl,2,2.0,,,2,2
wiki_133.dtl,2,2.0,,,2,2
wiki_134.dtl,2,2.0,,,2,2
wiki_136430.dtl,2,2.0,,,2,2
wiki_140.dtl,2,2.0,,,2,2
wiki_142.dtl,2,2.0,,,2,2
wiki_144.dtl,2,2.0,,,2,2
wiki_145521.dtl,2,2.0,,,2,2
wiki_146.dtl,2,2.0,,,2,2
wiki_147.dtl,2,2.0,,,2,2
wiki_148876.dtl,2,2.0,,,2,2
wiki_15.dtl,2,2.0,,,2,2
wiki_151.dtl,2,2.0,,,2,2
wiki_156.dtl,2,2.0,,,2,2
wiki_157.dtl,2,2.0,,,2,2
wiki_160.dtl,2,2.0,,,2,2
wiki_17.dtl,2,2.0,,,2,2
wiki_179594.dtl,2,2.0,,,2,2
wiki_18.dtl,2,2.0,,,2,2
wiki_180.dtl,2,2.0,,,2,2
wiki_182.dtl,2,2.0,,,2,2
wiki_184.dtl,2,2.0,,,2,2
wiki_186.dtl,2,2.0,,,2,2
wiki_190.dtl,2,2.0,,,2,2
wiki_192.dtl,2,2.0,,,2,2
wiki_19320.dtl,2,2.0,,,2,2
wiki_195.dtl,2,2.0,,,2,2
wiki_198.dtl,2,2.0,,,2,2
wiki_201.dtl,2,2.0,,,2,2
wiki_204.dtl,2,2.0,,,2,2
wiki_206.dtl,2,2.0,,,2,2
wiki_206427.dtl,2,2.0,,,2,2
wiki_207.dtl,2,2.0,,,2,2
wiki_207186.dtl,2,2.0,,,2,2
wiki_209.dtl,2,2.0,,,2,2
wiki_210.dtl,2,2.0,,,2,2
wiki_214.dtl,2,2.0,,,2,2
wiki_215.dtl,2,2.0,,,2,2
wiki_217.dtl,2,2.0,,,2,2
wiki_218.dtl,2,2.0,,,2,2
wiki_22.dtl,2,2.0,,,2,2
wiki_221.dtl,2,2.0,,,2,2
wiki_224.dtl,2,2.0,,,2,2
wiki_224030.dtl,2,2.0,,,2,2
wiki_229.dtl,2,2.0,,,2,2
wiki_23.dtl,2,2.0,,,2,2
wiki_230.dtl,2,2.0,,,2,2
wiki_234.dtl,2,2.0,,,2,2
wiki_235.dtl,2,2.0,,,2,2
wiki_238.dtl,2,2.0,,,2,2
wiki_24.dtl,2,2.0,,,2,2
wiki_240.dtl,2,2.0,,,2,2
wiki_241.dtl,2,2.0,,,2,2
wiki_243.dtl,2,2.0,,,2,2
wiki_252.dtl,2,2.0,,,2,2
wiki_254.dtl,2,2.0,,,2,2
wiki_256.dtl,2,2.0,,,2,2
wiki_257.dtl,2,2.0,,,2,2
wiki_260.dtl,2,2.0,,,2,2
wiki_264.dtl,2,2.0,,,2,2
wiki_270.dtl,2,2.0,,,2,2
wiki_271.dtl,2,2.0,,,2,2
wiki_273.dtl,2,2.0,,,2,2
wiki_273526.dtl,2,2.0,,,2,2
wiki_273527.dtl,2,2.0,,,2,2
wiki_273530.dtl,2,2.0,,,2,2
wiki_273531.dtl,2,2.0,,,2,2
wiki_273532.dtl,2,2.0,,,2,2
wiki_273533.dtl,2,2.0,,,2,2
wiki_273534.dtl,2,2.0,,,2,2
wiki_273536.dtl,2,2.0,,,2,2
wiki_273537.dtl,2,2.0,,,2,2
wiki_273538.dtl,2,2.0,,,2,2
wiki_273539.dtl,2,2.0,,,2,2
wiki_273540.dtl,2,2.0,,,2,2
wiki_273541.dtl,2,2.0,,,2,2
wiki_273542.dtl,2,2.0,,,2,2
wiki_273543.dtl,2,2.0,,,2,2
wiki_273544.dtl,2,2.0,,,2,2
wiki_273546.dtl,2,2.0,,,2,2
wiki_273547.dtl,2,2.0,,,2,2
wiki_273548.dtl,2,2.0,,,2,2
wiki_273551.dtl,2,2.0,,,2,2
wiki_273552.dtl,2,2.0,,,2,2
wiki_273553.dtl,2,2.0,,,2,2
wiki_273554.dtl,2,2.0,,,2,2
wiki_273556.dtl,2,2.0,,,2,2
wiki_273558.dtl,2,2.0,,,2,2
wiki_273563.dtl,2,2.0,,,2,2
wiki_273566.dtl,2,2.0,,,2,2
wiki_273567.dtl,2,2.0,,,2,2
wiki_273571.dtl,2,2.0,,,2,2
wiki_273572.dtl,2,2.0,,,2,2
wiki_273573.dtl,2,2.0,,,2,2
wiki_273574.dtl,2,2.0,,,2,2
wiki_273585.dtl,2,2.0,,,2,2
wiki_273587.dtl,2,2.0,,,2,2
wiki_273588.dtl,2,2.0,,,2,2
wiki_273589.dtl,2,2.0,,,2,2
wiki_273590.dtl,2,2.0,,,2,2
wiki_273591.dtl,2,2.0,,,2,2
wiki_273698.dtl,2,2.0,,,2,2
wiki_273718.dtl,2,2.0,,,2,2
wiki_274.dtl,2,2.0,,,2,2
wiki_276.dtl,2,2.0,,,2,2
wiki_284.dtl,2,2.0,,,2,2
wiki_286.dtl,2,2.0,,,2,2
wiki_289.dtl,2,2.0,,,2,2
wiki_297.dtl,2,2.0,,,2,2
wiki_30.dtl,2,2.0,,,2,2
wiki_301.dtl,2,2.0,,,2,2
wiki_302.dtl,2,2.0,,,2,2
wiki_305.dtl,2,2.0,,,2,2
wiki_308.dtl,2,2.0,,,2,2
wiki_319.dtl,2,2.0,,,2,2
wiki_320.dtl,2,2.0,,,2,2
wiki_326.dtl,2,2.0,,,2,2
wiki_333.dtl,2,2.0,,,2,2
wiki_341.dtl,2,2.0,,,2,2
wiki_347.dtl,2,2.0,,,2,2
wiki_360.dtl,2,2.0,,,2,2
wiki_374.dtl,2,2.0,,,2,2
wiki_375.dtl,2,2.0,,,2,2
wiki_387.dtl,2,2.0,,,2,2
wiki_388.dtl,2,2.0,,,2,2
wiki_399.dtl,2,2.0,,,2,2
wiki_40.dtl,2,2.0,,,2,2
wiki_402.dtl,2,2.0,,,2,2
wiki_42.dtl,2,2.0,,,2,2
wiki_420.dtl,2,2.0,,,2,2
wiki_421.dtl,2,2.0,,,2,2
wiki_430.dtl,2,2.0,,,2,2
wiki_438.dtl,2,2.0,,,2,2
wiki_445.dtl,2,2.0,,,2,2
wiki_451.dtl,2,2.0,,,2,2
wiki_453.dtl,2,2.0,,,2,2
wiki_455.dtl,2,2.0,,,2,2
wiki_456.dtl,2,2.0,,,2,2
wiki_457.dtl,2,2.0,,,2,2
wiki_459.dtl,2,2.0,,,2,2
wiki_464.dtl,2,2.0,,,2,2
wiki_467.dtl,2,2.0,,,2,2
wiki_469.dtl,2,2.0,,,2,2
wiki_47.dtl,2,2.0,,,2,2
wiki_470.dtl,2,2.0,,,2,2
wiki_475.dtl,2,2.0,,,2,2
wiki_478.dtl,2,2.0,,,2,2
wiki_482.dtl,2,2.0,,,2,2
wiki_485.dtl,2,2.0,,,2,2
wiki_487.dtl,2,2.0,,,2,2
wiki_488.dtl,2,2.0,,,2,2
wiki_491.dtl,2,2.0,,,2,2
wiki_495.dtl,2,2.0,,,2,2
wiki_509.dtl,2,2.0,,,2,2
wiki_510.dtl,2,2.0,,,2,2
wiki_511.dtl,2,2.0,,,2,2
wiki_515.dtl,2,2.0,,,2,2
wiki_518.dtl,2,2.0,,,2,2
wiki_521.dtl,2,2.0,,,2,2
wiki_522.dtl,2,2.0,,,2,2
wiki_526.dtl,2,2.0,,,2,2
wiki_527.dtl,2,2.0,,,2,2
wiki_530.dtl,2,2.0,,,2,2
wiki_532.dtl,2,2.0,,,2,2
wiki_535.dtl,2,2.0,,,2,2
wiki_538.dtl,2,2.0,,,2,2
wiki_543.dtl,2,2.0,,,2,2
wiki_559.dtl,2,2.0,,,2,2
wiki_56.dtl,2,2.0,,,2,2
wiki_567.dtl,2,2.0,,,2,2
wiki_568.dtl,2,2.0,,,2,2
wiki_584.dtl,2,2.0,,,2,2
wiki_58438.dtl,2,2.0,,,2,2
wiki_592.dtl,2,2.0,,,2,2
wiki_593.dtl,2,2.0,,,2,2
wiki_60158.dtl,2,2.0,,,2,2
wiki_612.dtl,2,2.0,,,2,2
wiki_615.dtl,2,2.0,,,2,2
wiki_616.dtl,2,2.0,,,2,2
wiki_618.dtl,2,2.0,,,2,2
wiki_622.dtl,2,2.0,,,2,2
wiki_623.dtl,2,2.0,,,2,2
wiki_640.dtl,2,2.0,,,2,2
wiki_644.dtl,2,2.0,,,2,2
wiki_648.dtl,2,2.0,,,2,2
wiki_660.dtl,2,2.0,,,2,2
wiki_664.dtl,2,2.0,,,2,2
wiki_665.dtl,2,2.0,,,2,2
wiki_670.dtl,2,2.0,,,2,2
wiki_673.dtl,2,2.0,,,2,2
wiki_68.dtl,2,2.0,,,2,2
wiki_682.dtl,2,2.0,,,2,2
wiki_686.dtl,2,2.0,,,2,2
wiki_699.dtl,2,2.0,,,2,2
wiki_702.dtl,2,2.0,,,2,2
wiki_708.dtl,2,2.0,,,2,2
wiki_715.dtl,2,2.0,,,2,2
wiki_720.dtl,2,2.0,,,2,2
wiki_722.dtl,2,2.0,,,2,2
wiki_734.dtl,2,2.0,,,2,2
wiki_739.dtl,2,2.0,,,2,2
wiki_744.dtl,2,2.0,,,2,2
wiki_763.dtl,2,2.0,,,2,2
wiki_770.dtl,2,2.0,,,2,2
wiki_774.dtl,2,2.0,,,2,2
wiki_781.dtl,2,2.0,,,2,2
wiki_783.dtl,2,2.0,,,2,2
wiki_792.dtl,2,2.0,,,2,2
wiki_793.dtl,2,2.0,,,2,2
wiki_795.dtl,2,2.0,,,2,2
wiki_798.dtl,2,2.0,,,2,2
wiki_817.dtl,2,2.0,,,2,2
wiki_819.dtl,2,2.0,,,2,2
wiki_833.dtl,2,2.0,,,2,2
wiki_840.dtl,2,2.0,,,2,2
wiki_842.dtl,2,2.0,,,2,2
wiki_846.dtl,2,2.0,,,2,2
wiki_851.dtl,2,2.0,,,2,2
wiki_852.dtl,2,2.0,,,2,2
wiki_855.dtl,2,2.0,,,2,2
wiki_864.dtl,2,2.0,,,2,2
wiki_868.dtl,2,2.0,,,2,2
wiki_869.dtl,2,2.0,,,2,2
wiki_885.dtl,2,2.0,,,2,2
wiki_89.dtl,2,2.0,,,2,2
wiki_898.dtl,2,2.0,,,2,2
wiki_902.dtl,2,2.0,,,2,2
wiki_915.dtl,2,2.0,,,2,2
wiki_925.dtl,2,2.0,,,2,2
wiki_930.dtl,2,2.0,,,2,2
wiki_933.dtl,2,2.0,,,2,2
wiki_941.dtl,2,2.0,,,2,2
wiki_944.dtl,2,2.0,,,2,2
wiki_945.dtl,2,2.0,,,2,2
wiki_949.dtl,2,2.0,,,2,2
wiki_954.dtl,2,2.0,,,2,2
wiki_962.dtl,2,2.0,,,2,2
wiki_976.dtl,2,2.0,,,2,2
wiki_98.dtl,2,2.0,,,2,2
wiki_987.dtl,2,2.0,,,2,2
wiki_988.dtl,2,2.0,,,2,2
wiki_989.dtl,2,2.0,,,2,2
