name,our_fhtw_lb,our_fhtw_ub,our_ghtw_lb,our_ghtw_ub,FraSMT_fhtw,Triangulator_fhtw,FraSMT_ghtw,Triangulator_ghtw,LogKDecomp_ghtw_lb,LogKDecomp_ghtw_ub,htdLeo_htw
reg-s20-p03-c20-d10-n10-l5-15.xml.hg,6.499999499395648,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-16.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-17.xml.hg,3.8444984773092066,8.0,4,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-18.xml.hg,6.999999000000001,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-19.xml.hg,6.999999480674084,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-20.xml.hg,3.7410760265596603,8.0,4,8.0,8.0,-1,-1,-1,6,8,inf
reg-s20-p03-c20-d10-n10-l5-21.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,7,6,7,7
reg-s20-p03-c20-d10-n10-l5-22.xml.hg,6.999999719157336,9.0,7,9.0,8.0,-1,-1,8,6,8,inf
reg-s20-p03-c20-d10-n10-l5-23.xml.hg,3.826021809283483,9.0,4,9.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-24.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,10,8
reg-s20-p03-c20-d10-n10-l5-25.xml.hg,6.0,8.0,6,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-26.xml.hg,7.0,9.0,7,9.0,-1,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-27.xml.hg,7.0,9.0,7,9.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-28.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-29.xml.hg,6.9999998580055856,8.0,7,8.0,8.0,-1,-1,8,6,8,inf
reg-s20-p03-c20-d10-n10-l5-30.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,7,6,7,7
reg-s20-p03-c20-d10-n10-l5-31.xml.hg,6.999999000005897,8.0,7,8.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-32.xml.hg,6.99999899953077,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-33.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-34.xml.hg,6.999998501066668,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-35.xml.hg,7.0,9.0,7,9.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-36.xml.hg,6.999998999344119,8.0,7,8.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-37.xml.hg,7.0,9.0,7,9.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-38.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,10,8
reg-s20-p03-c20-d10-n10-l5-39.xml.hg,6.0,9.0,6,9.0,8.0,-1,-1,8,6,inf,inf
reg-s20-p03-c20-d10-n10-l5-40.xml.hg,5.999999125596522,8.0,6,8.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-41.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-42.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-43.xml.hg,6.999997557835556,8.0,7,8.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-44.xml.hg,7.0,9.0,7,9.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-45.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-46.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-47.xml.hg,7.0,9.0,7,9.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-48.xml.hg,7.0,8.5,7,9.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-49.xml.hg,6.999999000000001,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-50.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-51.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-52.xml.hg,3.8634618608030573,9.0,4,9.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-53.xml.hg,3.778724923837183,8.0,4,8.0,8.0,-1,-1,8,6,8,inf
reg-s20-p03-c20-d10-n10-l5-54.xml.hg,3.790102772700397,8.0,4,8.0,8.0,-1,-1,8,6,8,inf
reg-s20-p03-c20-d10-n10-l5-55.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,inf,inf
reg-s20-p03-c20-d10-n10-l5-56.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-57.xml.hg,6.0,8.0,6,8.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-58.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-59.xml.hg,6.999999745965429,8.0,7,8.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-60.xml.hg,6.999999784447436,9.0,7,9.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-61.xml.hg,6.999999388933769,8.0,7,8.0,8.0,-1,-1,-1,6,inf,inf
reg-s20-p03-c20-d10-n10-l5-62.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-63.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-64.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,7,6,8,7
reg-s20-p03-c20-d10-n10-l5-65.xml.hg,3.8031340880032625,9.0,4,9.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-66.xml.hg,6.99999942684706,9.0,7,9.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-67.xml.hg,6.0,8.0,6,8.0,7.0,-1,-1,-1,6,7,7
reg-s20-p03-c20-d10-n10-l5-68.xml.hg,7.0,9.0,7,9.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-69.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-70.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-71.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,10,8
reg-s20-p03-c20-d10-n10-l5-72.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-73.xml.hg,6.9999995714562315,9.0,7,9.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-74.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,inf,inf
reg-s20-p03-c20-d10-n10-l5-75.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-76.xml.hg,6.999999850012126,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-77.xml.hg,6.0,8.0,6,8.0,7.0,-1,-1,-1,6,7,inf
reg-s20-p03-c20-d10-n10-l5-78.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-79.xml.hg,3.8203003677129264,8.0,4,8.0,7.0,-1,-1,7,6,8,7
reg-s20-p03-c20-d10-n10-l5-80.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-81.xml.hg,6.999998000029631,9.0,7,9.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-82.xml.hg,7.0,8.0,7,8.0,7.0,-1,-1,-1,6,inf,7
reg-s20-p03-c20-d10-n10-l5-83.xml.hg,3.82099057458691,9.0,4,9.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-84.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-85.xml.hg,3.8852240433489733,9.0,4,9.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-86.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-87.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-88.xml.hg,6.999999333891153,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-89.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-90.xml.hg,6.999997601200585,8.0,7,8.0,7.0,-1,-1,-1,6,inf,7
reg-s20-p03-c20-d10-n10-l5-91.xml.hg,6.999999851823461,8.0,7,8.0,-1,-1,-1,7,6,7,7
reg-s20-p03-c20-d10-n10-l5-92.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-93.xml.hg,7.0,8.0,7,8.0,-1,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-94.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,inf,8
reg-s20-p03-c20-d10-n10-l5-95.xml.hg,7.0,9.0,7,9.0,-1,-1,-1,-1,6,8,8
reg-s20-p03-c20-d10-n10-l5-96.xml.hg,6.999999172772071,8.0,7,8.0,8.0,-1,-1,8,6,inf,8
reg-s20-p03-c20-d10-n10-l5-97.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,-1,6,inf,inf
reg-s20-p03-c20-d10-n10-l5-98.xml.hg,6.999999896176295,9.0,7,9.0,-1,-1,-1,8,6,8,8
reg-s20-p03-c20-d10-n10-l5-99.xml.hg,7.0,8.0,7,8.0,8.0,-1,-1,8,6,8,8
s1196.hg,10.503111901607392,31.0,11,31.0,-1,-1,-1,-1,4,inf,inf
s1238.hg,11.137344195070334,30.0,12,30.0,-1,-1,-1,-1,4,inf,inf
s1423.hg,1,19.5,1,20.0,-1,-1,-1,-1,4,inf,inf
s1488.hg,10.88988052014699,23.0,11,24.0,-1,-1,-1,-1,4,inf,inf
s1494.hg,10.108655675533939,26.333333333333332,11,27.0,-1,-1,-1,-1,4,inf,inf
s208.hg,5.0,6.0,5,6.0,-1,-1,-1,-1,6,6,inf
s27.hg,2.0,2.0,2,2.0,2.0,2.0,2,2,2,2,2
s298.hg,3.4999993750042058,5.0,4,5.0,-1,-1,-1,-1,4,4,inf
s344.hg,5.0,5.0,5,5.0,-1,-1,-1,-1,5,5,inf
s349.hg,4.999998615944422,6.0,5,6.0,-1,-1,-1,-1,5,5,inf
s382.hg,2.6178710689543525,5.0,3,5.0,-1,-1,-1,5,5,5,inf
s386.hg,3.9277639551398664,7.666666666666667,4,8.0,-1,-1,-1,-1,5,7,inf
s400.hg,2.5697440005563728,5.0,3,6.0,-1,-1,-1,5,5,5,inf
s420.hg,5.020046358418061,8.0,6,8.0,-1,-1,-1,-1,5,inf,inf
s444.hg,2.405295186871063,5.0,3,5.0,-1,-1,-1,-1,5,5,inf
s510.hg,8.514061812799891,20.0,9,21.0,-1,-1,-1,-1,5,inf,inf
s526.hg,2.7932134952243692,7.5,3,8.0,-1,-1,-1,-1,5,9,inf
s5378.hg,1,126.0,1,127.0,-1,-1,-1,-1,3,inf,inf
s641.hg,5.4999994972869315,7.0,6,7.0,-1,-1,-1,-1,4,8,inf
s713.hg,4.258562490572195,7.0,5,7.0,-1,-1,-1,-1,5,9,inf
s820.hg,5.752668816814922,10.0,6,10.0,-1,-1,-1,-1,4,inf,inf
s832.hg,5.786322425010501,9.5,6,10.0,-1,-1,-1,-1,4,inf,inf
s838.hg,8.073689476377227,13.5,9,14.0,-1,-1,-1,-1,4,inf,inf
s953.hg,10.705998718717355,37.5,11,38.0,-1,-1,-1,-1,4,inf,inf
sqlshare_q1002.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10051.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10053.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10056.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10062.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10063.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10064.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10065.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10066.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10067.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10096.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10130.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10473.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10534.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10536.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q10746.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q10747.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q11089.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q1197.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2275.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2295.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2313.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2380.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2491.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2495.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2496.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2547.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2548.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2557.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2562.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2563.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2565.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2627.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2630.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2635.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2636.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2693.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2702.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2714.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2715.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2717.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2721.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q2888.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q2891.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3365.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3371.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3425.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3426.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3586.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3587.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3594.hg,1,1.0,1,1.0,1.0,1.0,-1,1,1,1,inf
sqlshare_q3598.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3599.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3605.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3608.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3610.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3611.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3612.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3613.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3614.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3615.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3616.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3617.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3618.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3619.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3620.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3621.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3622.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3623.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3624.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3655.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3658.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3660.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3661.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3662.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3663.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3664.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3665.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3666.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3667.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3668.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3669.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3670.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3671.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3672.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3673.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3674.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3675.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3676.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3677.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3678.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3679.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3680.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3681.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3682.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3684.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3685.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3694.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3741.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3747.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3755.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3808.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3810.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3822.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3823.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3833.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3838.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3843.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3943.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3965.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q3983.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4009.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4028.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4034.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4040.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4046.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4052.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4070.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4071.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4083.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4084.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4214.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4215.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4216.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4217.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4221.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4222.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4290.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4297.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4352.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4362.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4371.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4374.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4444.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4446.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4514.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4578.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4579.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4606.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4654.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4657.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4663.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4757.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4761.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4762.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4763.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4764.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4765.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4772.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4773.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4774.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4829.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4883.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,inf
sqlshare_q4884.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4887.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q4902.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5176.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5177.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5230.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5273.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5275.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5277.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5466.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q547.hg,1.5,1.5,2,2.0,1.5,1.5,2,2,2,2,2
sqlshare_q5631.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q588.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q5978.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q6031.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q6032.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q6034.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q6036.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
sqlshare_q6104.hg,1,1.0,1,1.0,1.0,1.0,1,1,1,1,1
